,Area,Date,Mean,Price,Count
8,AL1,2003,269827.32692307694,210465315,780
32,AL10,2003,193945.90180878554,150114128,774
56,AL2,2003,267507.8574297189,133218913,498
80,AL3,2003,273157.24061433447,160070143,586
104,AL4,2003,251198.85269709543,121077847,482
128,AL5,2003,351258.5747126437,244475968,696
152,AL6,2003,341394.6382113821,83983081,246
176,AL7,2003,181098.95435092723,126950367,701
200,AL8,2003,241855.63917525773,46919994,194
224,AL9,2003,315629.10638297873,59338272,188
248,B1,2003,171045.23098995697,119218526,697
272,B10,2003,86514.14521452146,26213786,303
296,B11,2003,98654.85123966943,59686185,605
320,B12,2003,96469.16738197424,22477316,233
344,B13,2003,165766.90313390314,116368366,702
368,B14,2003,118643.50810810812,87796196,740
392,B15,2003,248356.8409090909,54638505,220
416,B16,2003,154508.33564013842,133958727,867
440,B17,2003,182064.60061919506,117613732,646
464,B18,2003,115156.70047169812,48826441,424
488,B19,2003,69958.69918699187,8604920,123
508,B2,2003,132750.0,531000,4
530,B20,2003,113358.88735632184,49311116,435
554,B21,2003,68527.96196868009,30631999,447
578,B23,2003,90978.9028340081,89887156,988
602,B24,2003,110755.352,69222095,625
626,B25,2003,95461.90168539326,33984437,356
650,B26,2003,112692.15264797508,72348362,642
674,B27,2003,111830.64636542239,56921799,509
698,B28,2003,147579.80718954248,90318842,612
722,B29,2003,122284.85142118864,94648475,774
746,B3,2003,162005.75471698114,25758915,159
770,B30,2003,125927.59147424511,70897234,563
794,B31,2003,105933.76215098242,102437948,967
818,B32,2003,103194.46917808219,60265570,584
842,B33,2003,83812.06370656371,43414649,518
866,B34,2003,104366.73507462686,27970285,268
890,B35,2003,81768.73015873016,5151430,63
914,B36,2003,119816.15826086956,68894291,575
938,B37,2003,98944.26223091976,50560518,511
962,B38,2003,105314.9035369775,32752935,311
984,B4,2003,115250.0,691500,6
1010,B42,2003,99554.24489795919,48781580,490
1034,B43,2003,122764.93723849373,58681640,478
1058,B44,2003,82874.4810892587,54780032,661
1082,B45,2003,137744.46466431094,77963367,566
1106,B46,2003,157417.74329501914,41086031,261
1130,B47,2003,201369.7572815534,41482170,206
1154,B48,2003,182563.79464285713,20447145,112
1178,B49,2003,197046.2688172043,36650606,186
1202,B5,2003,142760.82170542635,18416146,129
1226,B50,2003,168252.44628099175,20358546,121
1250,B6,2003,70376.34020618557,13653010,194
1274,B60,2003,184418.23203592814,123191379,668
1298,B61,2003,154931.95192307694,80564615,520
1322,B62,2003,141792.55328798186,62530516,441
1346,B63,2003,104496.0817610063,66459508,636
1370,B64,2003,101527.30263157895,38580375,380
1394,B65,2003,84796.41689373297,31120285,367
1418,B66,2003,85121.01146131805,29707233,349
1442,B67,2003,96404.23747980614,59674223,619
1466,B68,2003,101518.98767967145,49439747,487
1490,B69,2003,101104.38654147105,64605703,639
1514,B7,2003,69918.33333333333,1887795,27
1538,B70,2003,78617.83641975309,25472179,324
1562,B71,2003,92830.79487179487,39824411,429
1586,B72,2003,203334.91176470587,55307096,272
1610,B73,2003,185300.09464285715,103768053,560
1634,B74,2003,241898.85321100918,158201850,654
1658,B75,2003,189384.1278735632,131811353,696
1682,B76,2003,167818.57865168538,89615121,534
1706,B77,2003,114772.46747211897,123495175,1076
1730,B78,2003,124425.82415254238,58728989,472
1754,B79,2003,140537.42243436753,58885180,419
1778,B8,2003,85431.88057040998,47927285,561
1802,B80,2003,156098.5849056604,24819675,159
1826,B9,2003,84207.66826923077,35030390,416
1850,B90,2003,189889.4796208531,200333401,1055
1874,B91,2003,261731.64495114007,160703230,614
1898,B92,2003,166697.97950819673,122022921,732
1922,B93,2003,308363.6416184971,106693820,346
1946,B94,2003,336273.05633802817,47750774,142
1970,B95,2003,263823.3007518797,35088499,133
1994,B96,2003,232939.84403669724,25390443,109
2018,B97,2003,142255.35806831566,120774799,849
2042,B98,2003,118542.21702127659,111429684,940
2066,BA1,2003,240746.66203208556,225098129,935
2090,BA10,2003,166914.55696202532,13186250,79
2114,BA11,2003,149517.50904704464,123950015,829
2138,BA12,2003,168030.0530421217,107707264,641
2162,BA13,2003,149527.59149484537,116033411,776
2186,BA14,2003,145034.6616161616,172301178,1188
2210,BA15,2003,213291.72014925373,57162181,268
2234,BA16,2003,145481.05315614617,43789797,301
2258,BA2,2003,212419.57470414203,287191265,1352
2282,BA20,2003,146841.32947976878,50807100,346
2306,BA21,2003,126864.18149466193,106946505,843
2330,BA22,2003,204748.38814016173,75961652,371
2354,BA3,2003,153207.7922705314,95142039,621
2378,BA4,2003,163610.39054726367,65771377,402
2402,BA5,2003,179775.25490196078,73348304,408
2426,BA6,2003,170072.19494584837,47109998,277
2450,BA7,2003,169013.5922330097,17408400,103
2474,BA8,2003,145645.70707070708,14418925,99
2498,BA9,2003,165769.73076923078,25860078,156
2522,BB1,2003,69273.64734299517,86037870,1242
2546,BB10,2003,53980.03981264637,69148431,1281
2570,BB11,2003,40181.71473684211,38172629,950
2594,BB12,2003,67763.17787234043,79621734,1175
2618,BB18,2003,72038.72097759673,35371012,491
2642,BB2,2003,73836.52326322498,115849505,1569
2666,BB3,2003,64500.678348909656,82818871,1284
2690,BB4,2003,92806.47930082797,100880643,1087
2714,BB5,2003,52412.21365294424,100579038,1919
2738,BB6,2003,108579.46421267894,53095358,489
2762,BB7,2003,140552.97459584297,121718876,866
2786,BB8,2003,72670.9625748503,48544203,668
2810,BB9,2003,48444.76300578035,67047552,1384
2834,BD1,2003,82304.94736842105,15637940,190
2858,BD10,2003,103570.44041450777,79956380,772
2882,BD11,2003,118390.48159509203,38595297,326
2906,BD12,2003,69697.8752997602,29064014,417
2930,BD13,2003,91739.27638190954,73024464,796
2954,BD14,2003,88663.51442307692,18442011,208
2978,BD15,2003,88185.68246445498,37214358,422
3002,BD16,2003,130969.99494097808,77665207,593
3026,BD17,2003,138557.01113585746,62212098,449
3050,BD18,2003,94670.13031161473,66837112,706
3074,BD19,2003,105971.74385964913,60403894,570
3098,BD2,2003,72568.04836601307,55514557,765
3122,BD20,2003,120950.66798418973,122402076,1012
3146,BD21,2003,50686.131092436975,30158248,595
3170,BD22,2003,102805.7506702413,76693090,746
3194,BD23,2003,159241.77123287672,116246493,730
3218,BD24,2003,150898.04545454544,23238299,154
3242,BD3,2003,37328.24208860759,23591449,632
3266,BD4,2003,60622.8167539267,46315832,764
3290,BD5,2003,40344.46048109965,23480476,582
3314,BD6,2003,71580.91656874266,60915360,851
3338,BD7,2003,50379.55119214586,35920620,713
3362,BD8,2003,50040.0469043152,26671345,533
3386,BD9,2003,79603.29401709401,46567927,585
3412,BH1,2003,156658.30208333334,150391970,960
3436,BH10,2003,170411.54332552693,72765729,427
3460,BH11,2003,149217.85265700484,61776191,414
3484,BH12,2003,155777.58786610878,148923374,956
3508,BH13,2003,439482.44705882354,149424032,340
3532,BH14,2003,259695.55870445343,192434409,741
3556,BH15,2003,174160.22222222222,123827918,711
3580,BH16,2003,172490.08,51747024,300
3604,BH17,2003,149789.34853420194,91970660,614
3628,BH18,2003,264864.2016806723,63037680,238
3652,BH19,2003,199003.00300300302,66268000,333
3676,BH2,2003,148430.2972972973,60411131,407
3700,BH20,2003,200819.4593837535,71692547,357
3724,BH21,2003,228145.17013463893,186394604,817
3748,BH22,2003,226386.4021887825,165488460,731
3772,BH23,2003,215831.49612403102,278422630,1290
3796,BH24,2003,276992.652892562,134064444,484
3820,BH25,2003,207538.5253772291,151295585,729
3844,BH3,2003,240233.52525252526,47566238,198
3868,BH31,2003,218186.94634146342,89456648,410
3892,BH4,2003,199453.8432835821,106907260,536
3916,BH5,2003,167270.79074889867,75940939,454
3940,BH6,2003,190747.1784660767,129326587,678
3964,BH7,2003,187823.06962025317,59352090,316
3988,BH8,2003,173262.8188976378,154030646,889
4012,BH9,2003,169132.4344370861,127694988,755
4036,BL0,2003,129881.21350762527,59615477,459
4060,BL1,2003,87817.54107264087,129355238,1473
4084,BL2,2003,74870.30722891567,74570826,996
4108,BL3,2003,58875.23950233281,75713558,1286
4132,BL4,2003,54236.84827586207,39321715,725
4156,BL5,2003,95479.56832298137,61488842,644
4180,BL6,2003,114248.24735449735,86371675,756
4204,BL7,2003,149678.70491803277,54782406,366
4228,BL8,2003,112140.03169014085,95543307,852
4252,BL9,2003,84612.84299516908,105089151,1242
4276,BN1,2003,197980.67969104953,435755476,2201
4300,BN10,2003,163210.903930131,74750594,458
4324,BN11,2003,150272.09660107334,168004204,1118
4348,BN12,2003,201541.00191570882,105204403,522
4372,BN13,2003,173481.83460949463,113283638,653
4396,BN14,2003,187483.6631079478,158048728,843
4420,BN15,2003,147116.4985835694,103864248,706
4444,BN16,2003,219206.80214424952,224906179,1026
4468,BN17,2003,148198.26207605345,144196909,973
4492,BN18,2003,230382.87662337662,70957926,308
4516,BN2,2003,184413.18838652482,416036153,2256
4540,BN20,2003,203431.47670250895,113514764,558
4564,BN21,2003,149535.19129438716,130544222,873
4588,BN22,2003,139258.0721393035,111963490,804
4612,BN23,2003,174611.34344262295,213025839,1220
4636,BN24,2003,184401.62162162163,47760020,259
4660,BN25,2003,175733.8509984639,114402737,651
4684,BN26,2003,168481.0891719745,52903062,314
4708,BN27,2003,181719.96629213484,97038462,534
4732,BN3,2003,193603.95993776742,497755781,2571
4757,BN41,2003,154651.10041841003,73923226,478
4781,BN42,2003,178961.90155440415,34539647,193
4805,BN43,2003,179921.2068965517,88701155,493
4829,BN44,2003,226561.08854166666,43499729,192
4853,BN45,2003,345067.85714285716,4830950,14
4877,BN5,2003,254245.98843930635,43984556,173
4901,BN6,2003,264564.3304347826,91274694,345
4925,BN7,2003,213755.89294403893,87853672,411
4949,BN8,2003,266113.8256227758,74777985,281
4973,BN9,2003,140607.5917721519,44431999,316
4998,BR1,2003,223865.50407830343,274459108,1226
5022,BR2,2003,253549.78108395325,238590344,941
5046,BR3,2003,251071.01571856288,335430877,1336
5070,BR4,2003,259544.78395061727,84092510,324
5094,BR5,2003,193089.17092119867,173973343,901
5118,BR6,2003,265288.2913907285,240351192,906
5142,BR7,2003,333575.6116504854,137433152,412
5166,BR8,2003,187202.79187817257,73757900,394
5190,BS1,2003,208265.34556574924,68102768,327
5214,BS10,2003,142430.73619631902,69648630,489
5238,BS11,2003,105184.67741935483,29346525,279
5265,BS13,2003,112196.40243902439,36800420,328
5289,BS14,2003,130922.61403508772,59700712,456
5313,BS15,2003,130843.52447552448,112263744,858
5337,BS16,2003,156916.84068010075,249183943,1588
5354,BS17,2003,24000.0,24000,1
5374,BS2,2003,131003.81012658228,31047903,237
5398,BS20,2003,194167.33333333334,150868018,777
5422,BS21,2003,158142.53107344633,83973684,531
5446,BS22,2003,131651.58900144717,181942496,1382
5470,BS23,2003,119563.08402489626,115258813,964
5494,BS24,2003,143819.42627737226,98516307,685
5518,BS25,2003,232493.03100775194,29991601,129
5542,BS26,2003,207896.7863247863,24323924,117
5566,BS27,2003,186723.88535031848,29315650,157
5590,BS28,2003,275811.6511627907,11859901,43
5614,BS29,2003,169914.08450704225,12063900,71
5638,BS3,2003,139797.1502057613,135882830,972
5662,BS30,2003,160755.44444444444,96935533,603
5686,BS31,2003,201465.13636363635,62051262,308
5710,BS32,2003,151466.55781584582,141469765,934
5734,BS34,2003,139396.3905579399,97438077,699
5758,BS35,2003,183239.29941860464,63034319,344
5782,BS36,2003,216234.28395061727,52544931,243
5806,BS37,2003,144001.54433497536,116929254,812
5830,BS39,2003,207244.90038314176,54090919,261
5854,BS4,2003,122972.8893442623,120021540,976
5878,BS40,2003,261422.75396825396,65878534,252
5902,BS41,2003,254923.9351851852,27531785,108
5926,BS48,2003,202874.76694915254,95756890,472
5950,BS49,2003,178207.08713692945,42947908,241
5974,BS5,2003,109487.2627118644,129194970,1180
5998,BS6,2003,216247.9551856594,168889653,781
6022,BS7,2003,165551.5475285171,130620171,789
6046,BS8,2003,244614.1064871481,199849725,817
6070,BS9,2003,245589.32237871675,156931577,639
6097,CA1,2003,82775.5673671199,66965434,809
6121,CA10,2003,155563.9393939394,46202490,297
6145,CA11,2003,132794.21673819743,61882105,466
6169,CA12,2003,205526.76555023924,42955094,209
6193,CA13,2003,137255.06738544474,50921630,371
6217,CA14,2003,67612.34240687679,47193415,698
6241,CA15,2003,70057.76139410188,26131545,373
6265,CA16,2003,144426.29787234042,20364108,141
6289,CA17,2003,156907.18085106384,14749275,94
6312,CA18,2003,124375.0,497500,4
6336,CA19,2003,154626.57142857142,3247158,21
6360,CA2,2003,68660.68579766537,70583185,1028
6384,CA20,2003,106794.375,8543550,80
6408,CA21,2003,131964.2857142857,1847500,14
6432,CA22,2003,63923.19760479042,10675174,167
6456,CA23,2003,52004.55357142857,2912255,56
6480,CA24,2003,46621.875,1491900,32
6504,CA25,2003,51913.03496503497,7423564,143
6528,CA26,2003,69065.42056074766,7390000,107
6552,CA27,2003,122631.25,4905250,40
6576,CA28,2003,73506.20637583893,43809699,596
6600,CA3,2003,112507.56385542169,46690639,415
6624,CA4,2003,155077.80113636365,27293693,176
6648,CA5,2003,169595.9642857143,18994748,112
6672,CA6,2003,134130.90277777778,19314850,144
6696,CA7,2003,100254.63656884876,44412804,443
6720,CA8,2003,118097.22966507178,24682321,209
6744,CA9,2003,121666.42105263157,4623324,38
6768,CB1,2003,205511.44280442805,222774404,1084
6792,CB10,2003,238270.0923076923,61950224,260
6816,CB11,2003,225516.37878787878,89304486,396
6840,CB2,2003,329502.44696969696,43494323,132
6866,CB21,2003,243940.8940092166,52935174,217
6890,CB22,2003,227007.63636363635,104877528,462
6914,CB23,2003,194733.29455445544,157344502,808
6938,CB24,2003,186420.2285298399,128070697,687
6962,CB25,2003,189761.55227882037,70781059,373
6986,CB3,2003,355745.0902255639,47314097,133
7010,CB4,2003,204304.859527121,146895194,719
7034,CB5,2003,201894.40594059406,40782670,202
7058,CB6,2003,164929.99685863874,157508147,955
7082,CB7,2003,149334.19546247818,85568494,573
7106,CB8,2003,178969.51608579088,133511259,746
