,Area,Date,Mean,Price,Count
8011,CF82,2013,132680.1083032491,36752390,277
8035,CF83,2013,141650.39449541285,108079251,763
8060,CH1,2013,206344.83084577115,82950622,402
8084,CH2,2013,205813.45040650407,126575272,615
8108,CH3,2013,268255.8242320819,157197913,586
8132,CH4,2013,211762.5625,101646030,480
8156,CH41,2013,90147.70348837209,15505405,172
8180,CH42,2013,105832.62461538462,34395603,325
8204,CH43,2013,159660.83263598327,76317878,478
8228,CH44,2013,85139.89015151515,22476931,264
8252,CH45,2013,140011.23035230354,51664144,369
8276,CH46,2013,123299.0442804428,33414041,271
8300,CH47,2013,212183.2057416268,44346290,209
8324,CH48,2013,248590.50972762646,63887761,257
8348,CH49,2013,144541.15966386555,51601194,357
8372,CH5,2013,144907.93927125505,71584522,494
8396,CH6,2013,118440.3602484472,19068898,161
8420,CH60,2013,305635.3617886179,75186299,246
8444,CH61,2013,179405.50869565218,41263267,230
8468,CH62,2013,142610.11809045225,56758827,398
8492,CH63,2013,171807.17091836734,67348411,392
8516,CH64,2013,233521.83643122675,62817374,269
8540,CH65,2013,162244.8724137931,47051013,290
8564,CH66,2013,152574.38061465722,64538963,423
8588,CH7,2013,161878.878342246,121085401,748
8612,CH8,2013,149013.36787564767,28759580,193
8618,CH99,2013,3590663.0,3590663,1
8637,CM0,2013,224942.8125,53986275,240
8661,CM1,2013,253495.4227027027,234483266,925
8686,CM11,2013,352510.40780141845,99407935,282
8710,CM12,2013,329206.4004796163,137279069,417
8734,CM13,2013,379443.58267716534,144568005,381
8758,CM14,2013,301333.65323992993,172061516,571
8782,CM15,2013,359018.1744791667,137862979,384
8806,CM16,2013,411390.9190600522,157562722,383
8830,CM17,2013,242379.824,90892434,375
8854,CM18,2013,169247.56470588237,43158129,255
8878,CM19,2013,231848.4140969163,52629590,227
8902,CM2,2013,249825.76145930777,267063739,1069
8926,CM20,2013,212789.34701492538,57027545,268
8950,CM21,2013,317390.17535545025,66969327,211
8974,CM22,2013,367271.50697674416,78963374,215
8998,CM23,2013,291407.7984496124,225549636,774
9022,CM24,2013,311323.125,62264625,200
9046,CM3,2013,287265.2416107383,214012605,745
9070,CM4,2013,488638.9132947977,84534532,173
9094,CM5,2013,363938.3046357616,54954684,151
9118,CM6,2013,316454.95246478874,179746413,568
9142,CM7,2013,202492.465679677,150451902,743
9166,CM77,2013,276739.8969465649,72505853,262
9190,CM8,2013,208306.8591269841,104986657,504
9214,CM9,2013,241525.16984732824,126559189,524
9238,CO1,2013,178002.14323607428,67106808,377
9262,CO10,2013,219710.52409638555,182359735,830
9286,CO11,2013,215418.60619469028,48684605,226
9310,CO12,2013,144856.74798927613,54031567,373
9334,CO13,2013,219878.2213740458,57608094,262
9358,CO14,2013,157778.76923076922,20511240,130
9382,CO15,2013,146319.49557522123,115738721,791
9406,CO16,2013,172157.11633663366,69551475,404
