,Area,Date,Mean,Price,Count
0,AL1,1995,94676.73460410557,64569533,682
24,AL10,1995,62604.92741935484,23289033,372
48,AL2,1995,90306.90159574468,33955395,376
72,AL3,1995,107874.00890868597,48435430,449
96,AL4,1995,99479.08556149733,37205178,374
120,AL5,1995,134928.18883415434,82171267,609
144,AL6,1995,155487.9710982659,26899419,173
168,AL7,1995,69240.67061611374,29219563,422
192,AL8,1995,101202.28260869565,23276525,230
216,AL9,1995,121306.18421052632,18438540,152
240,B1,1995,47123.25581395349,2026300,43
264,B10,1995,37031.8125,6517599,176
288,B11,1995,37032.18481012658,14627713,395
312,B12,1995,39201.28448275862,4547349,116
336,B13,1995,65991.82978723405,31016160,470
360,B14,1995,49208.270750988144,24899385,506
384,B15,1995,126106.31756756757,18663735,148
408,B16,1995,47933.3696969697,7909006,165
432,B17,1995,71414.74056603774,30279850,424
456,B18,1995,31143.644736842107,2366917,76
480,B19,1995,32020.731707317074,2625700,82
522,B20,1995,48251.68167202573,15006273,311
546,B21,1995,31226.44,8587271,275
570,B23,1995,44828.45029239766,22996995,513
594,B24,1995,48213.652298850575,16778351,348
618,B25,1995,39550.29585798817,6684000,169
642,B26,1995,48361.83157894737,18377496,380
666,B27,1995,49308.281842818426,18194756,369
690,B28,1995,58579.17026378897,24427514,417
714,B29,1995,52624.267552182166,27732989,527
738,B3,1995,49086.36363636364,539950,11
762,B30,1995,51618.17590361446,21421543,415
786,B31,1995,55992.72635135135,33147694,592
810,B32,1995,48905.82035928144,16334544,334
834,B33,1995,40060.93174061433,11737853,293
858,B34,1995,47951.89349112426,8103870,169
882,B35,1995,41133.333333333336,2468000,60
906,B36,1995,54201.113496932514,17669563,326
930,B37,1995,47043.94005449591,17265126,367
954,B38,1995,51359.859154929574,10939650,213
978,B4,1995,22000.0,22000,1
1002,B42,1995,44900.210191082806,14098666,314
1026,B43,1995,53140.01056338028,15091763,284
1050,B44,1995,42946.46438746439,15074209,351
1074,B45,1995,76783.47214854111,28947369,377
1098,B46,1995,67738.91351351351,12531699,185
1122,B47,1995,88342.17054263566,11396140,129
1146,B48,1995,89369.265625,5719633,64
1170,B49,1995,75956.09375,12152975,160
1194,B5,1995,56377.5641025641,4397450,78
1218,B50,1995,73236.79807692308,7616627,104
1242,B6,1995,33163.50303030303,5471978,165
1266,B60,1995,80281.52771084338,33316834,415
1290,B61,1995,72783.66666666667,28167279,387
1314,B62,1995,64418.31208053691,19196657,298
1338,B63,1995,50378.134736842105,23929614,475
1362,B64,1995,47552.9020979021,6800065,143
1386,B65,1995,51393.666666666664,12797023,249
1410,B66,1995,30972.62427745665,5358264,173
1434,B67,1995,39152.358757062146,13859935,354
1458,B68,1995,46261.19018404908,15081148,326
