,Area,Date,Mean,Price,Count
20,AL1,2015,466725.73349339736,388782536,833
44,AL10,2015,286186.41067761806,139372782,487
68,AL2,2015,423207.4498886414,190020145,449
92,AL3,2015,491814.96949152544,290170832,590
116,AL4,2015,477261.2917547569,225744591,473
140,AL5,2015,757235.1960461285,459641764,607
164,AL6,2015,560816.6099585062,135156803,241
188,AL7,2015,339955.3228782288,184255785,542
212,AL8,2015,428690.25,85738050,200
236,AL9,2015,514919.1176470588,105043500,204
260,B1,2015,252585.17086834734,90172906,357
284,B10,2015,160659.00917431194,17511832,109
308,B11,2015,189097.31046931408,52379955,277
332,B12,2015,175657.44144144145,19497976,111
356,B13,2015,214740.65338645419,107799808,502
380,B14,2015,174534.53333333333,99484684,570
404,B15,2015,296717.3548387097,82784142,279
428,B16,2015,236734.46599496223,93983583,397
452,B17,2015,294975.4498207885,164596301,558
476,B18,2015,267319.1952662722,45176944,169
500,B19,2015,121019.46511627907,15611511,129
518,B2,2015,2282028.5714285714,79871000,35
542,B20,2015,160953.98,40238495,250
566,B21,2015,110899.51674641148,23177999,209
590,B23,2015,124104.2454819277,82405219,664
614,B24,2015,172519.83916083915,74011011,429
638,B25,2015,150914.00966183573,31239200,207
662,B26,2015,148659.69039145907,83546746,562
686,B27,2015,188107.35668789808,59065710,314
710,B28,2015,190957.58598726115,89941023,471
734,B29,2015,215986.7300319489,135207693,626
758,B3,2015,679405.1111111111,116178274,171
782,B30,2015,188421.0997920998,90630549,481
806,B31,2015,159108.780149413,149084927,937
830,B32,2015,143059.58110882956,69670016,487
854,B33,2015,140904.6014851485,56925459,404
878,B34,2015,126767.3288888889,28522649,225
902,B35,2015,114379.10447761194,7663400,67
926,B36,2015,168006.13151364765,67706471,403
950,B37,2015,185740.84405940594,75039301,404
974,B38,2015,172079.92150170647,50419417,293
996,B4,2015,474305.76923076925,12331950,26
1022,B42,2015,139764.25655976677,47939140,343
1046,B43,2015,165905.45567010308,80464146,485
1070,B44,2015,132993.53652968036,58251169,438
1094,B45,2015,225313.349122807,128428609,570
1118,B46,2015,221798.2175226586,73415210,331
1142,B47,2015,276082.92307692306,43068936,156
1166,B48,2015,355685.4666666667,32011692,90
1190,B49,2015,261152.2512315271,53013907,203
1214,B5,2015,285139.4221311475,69574019,244
1238,B50,2015,249542.4606741573,44418558,178
1262,B6,2015,298233.3333333333,37577400,126
1286,B60,2015,267325.356187291,159860563,598
1310,B61,2015,259036.46013667426,113717006,439
1334,B62,2015,211065.50556792872,94768412,449
1358,B63,2015,163102.7987012987,100471324,616
1382,B64,2015,124450.56038647343,25761266,207
1406,B65,2015,123542.83882783883,33727195,273
1430,B66,2015,179955.32283464566,45708652,254
1454,B67,2015,135865.7220708447,49862720,367
1478,B68,2015,139900.99753694583,56799805,406
1502,B69,2015,147940.0318627451,60359533,408
1526,B7,2015,291388.36666666664,8741651,30
1550,B70,2015,138819.3707165109,44561018,321
1574,B71,2015,130770.878125,41846681,320
1598,B72,2015,271604.5579399142,63283862,233
1622,B73,2015,261632.28037383177,111978616,428
1646,B74,2015,353404.31711145997,225118550,637
1670,B75,2015,273132.24329501914,142575031,522
1694,B76,2015,235752.59654178674,81806151,347
1718,B77,2015,166276.4080882353,135681549,816
1742,B78,2015,215145.207977208,75515968,351
1766,B79,2015,198009.47734138972,65541137,331
1790,B8,2015,155417.08225108226,35901346,231
1814,B80,2015,236344.22627737228,32379159,137
1838,B9,2015,113270.26282051283,17670161,156
1862,B90,2015,282542.9751984127,284803319,1008
1886,B91,2015,377724.9266467066,252320251,668
1910,B92,2015,224976.84905660377,143085276,636
1934,B93,2015,437005.60079051385,221124834,506
1958,B94,2015,535761.1370967742,66434381,124
1982,B95,2015,392499.873015873,49454984,126
2006,B96,2015,306167.141509434,32453717,106
2030,B97,2015,203139.11314475874,122086607,601
2054,B98,2015,240255.52337662337,184996753,770
2078,BA1,2015,427863.66739846324,389783801,911
2102,BA10,2015,295709.01785714284,16559705,56
2126,BA11,2015,244740.13525835867,161039009,658
2150,BA12,2015,243084.712890625,124459373,512
2174,BA13,2015,218988.4760994264,114530973,523
2198,BA14,2015,212039.32991452992,248086016,1170
2222,BA15,2015,354958.4620938628,98323494,277
2246,BA16,2015,204566.12121212122,54005456,264
2270,BA2,2015,362338.96572734194,475751062,1313
2294,BA20,2015,239487.51526717556,62745729,262
2318,BA21,2015,181225.9093701997,117978067,651
2342,BA22,2015,255850.0,83918800,328
2366,BA3,2015,225689.92117465223,146021379,647
2390,BA4,2015,220693.34595959596,87394565,396
2414,BA5,2015,276509.77197149646,116410614,421
2438,BA6,2015,233562.78424657535,68200333,292
2462,BA7,2015,223459.78260869565,20558300,92
2486,BA8,2015,258261.11111111112,20919150,81
2510,BA9,2015,223360.4,44672080,200
2534,BB1,2015,163231.89670014346,113772632,697
2558,BB10,2015,105945.09446254071,65050288,614
2582,BB11,2015,114895.12756264237,50438961,439
2606,BB12,2015,121845.50149253731,81636486,670
2630,BB18,2015,130765.43939393939,43152595,330
2654,BB2,2015,166037.43886743888,129011090,777
2678,BB3,2015,115155.77177700348,66099413,574
2702,BB4,2015,161972.90846994537,118564169,732
2726,BB5,2015,108319.81827209533,109078057,1007
2750,BB6,2015,160779.53658536586,39551766,246
2774,BB7,2015,257674.95297805642,164396620,638
2798,BB8,2015,128844.30622009569,53856920,418
2822,BB9,2015,90981.76056338029,64597050,710
2846,BD1,2015,110964.95566502464,22525886,203
2870,BD10,2015,149938.89215686274,76468835,510
2894,BD11,2015,180901.11057692306,37627431,208
