,Area,Date,Mean,Price,Count
3,AL1,1998,134013.9859002169,123560895,922
27,AL10,1998,76597.28539325843,34085792,445
51,AL2,1998,120390.50105263157,57185488,475
75,AL3,1998,148971.68646864686,90276842,606
99,AL4,1998,143216.7305936073,94093392,657
123,AL5,1998,179140.09287925696,115724500,646
147,AL6,1998,208108.2036199095,45991913,221
171,AL7,1998,91775.60070671378,51944990,566
195,AL8,1998,132171.65034965036,37801092,286
219,AL9,1998,158479.6064814815,34231595,216
243,B1,1998,86530.26315789473,3288150,38
267,B10,1998,40736.78378378379,9043566,222
291,B11,1998,40607.65833333333,19491676,480
315,B12,1998,38699.07894736842,5882260,152
339,B13,1998,72318.10734463276,38400915,531
363,B14,1998,56370.635416666664,37881067,672
387,B15,1998,138501.81818181818,30470400,220
411,B16,1998,69380.12541254125,21022178,303
435,B17,1998,91612.78207381371,52127673,569
459,B18,1998,31009.70588235294,3690155,119
483,B19,1998,35235.427083333336,3382601,96
525,B20,1998,55477.129213483146,19749858,356
549,B21,1998,32445.47204968944,10447442,322
573,B23,1998,46567.99458728011,34413748,739
597,B24,1998,55937.67408906882,27633211,494
621,B25,1998,47876.85407725322,11155307,233
645,B26,1998,57033.22368421053,30341675,532
669,B27,1998,55454.571764705885,23568193,425
693,B28,1998,71055.49576271187,33538194,472
717,B29,1998,62675.39817629179,41240412,658
741,B3,1998,72278.32,3613916,50
765,B30,1998,57481.15061295972,32821737,571
789,B31,1998,56837.40636942675,44617364,785
813,B32,1998,54067.93790149893,25249727,467
837,B33,1998,44051.58267716535,16783653,381
861,B34,1998,51237.5,10042550,196
885,B35,1998,46288.666666666664,3471650,75
909,B36,1998,62913.40099009901,25417014,404
933,B37,1998,51384.080729166664,19731487,384
957,B38,1998,59751.64903846154,12428343,208
979,B4,1998,63076.041666666664,3027650,48
1005,B42,1998,50336.97876857749,23708717,471
1029,B43,1998,60383.43265306122,29587882,490
1053,B44,1998,44203.700193423596,22853313,517
1077,B45,1998,87215.84429824562,39770425,456
1101,B46,1998,82731.85344827586,19193790,232
1125,B47,1998,106826.32558139534,18374128,172
1149,B48,1998,108068.09523809524,11347150,105
1173,B49,1998,98112.65909090909,21584785,220
1197,B5,1998,65215.365853658535,5347660,82
1221,B50,1998,95631.96428571429,10710780,112
1245,B6,1998,34067.2614379085,5212291,153
1269,B60,1998,96996.50752688172,45103376,465
1293,B61,1998,81173.98013245034,36771813,453
1317,B62,1998,70863.60164835164,25794351,364
1341,B63,1998,62350.629005059025,36973923,593
1365,B64,1998,56624.58937198068,11721290,207
1389,B65,1998,47620.42148760331,11524142,242
1413,B66,1998,39410.2972972973,8749086,222
