,Area,Date,Mean,Price,Count
1531,B70,1996,35583.65887850467,7614903,214
1555,B71,1996,46529.3738317757,14935929,321
1579,B72,1996,83681.66666666667,18326285,219
1603,B73,1996,80482.68372093023,34607554,430
1627,B74,1996,119108.94505494506,75872398,637
1651,B75,1996,87436.02770083102,31564406,361
1675,B76,1996,73843.91287878787,38989586,528
1699,B77,1996,57670.697381183316,59458489,1031
1723,B78,1996,62799.55164319249,26752609,426
1747,B79,1996,62179.82153846154,20208442,325
1771,B8,1996,34397.288,12898983,375
1795,B80,1996,77790.34161490684,12524245,161
1819,B9,1996,36896.85214007782,9482491,257
1843,B90,1996,73903.05809641533,59787574,809
1867,B91,1996,114127.93548387097,91987116,806
1891,B92,1996,71541.91666666667,49793174,696
1915,B93,1996,124071.43478260869,54219217,437
1939,B94,1996,131405.67460317462,16557115,126
1963,B95,1996,102516.37704918033,12506998,122
1987,B96,1996,89627.65957446808,8425000,94
2011,B97,1996,68514.85612788632,38573864,563
2035,B98,1996,53815.93580599144,37724971,701
2059,BA1,1996,88859.15536105033,81217268,914
2083,BA10,1996,62016.11666666667,3720967,60
2107,BA11,1996,61508.166409861326,39918800,649
2131,BA12,1996,72043.2607913669,40056053,556
2155,BA13,1996,59485.606060606064,25519325,429
2179,BA14,1996,65675.49148694664,57860108,881
2203,BA15,1996,87052.34057971014,24026446,276
2227,BA16,1996,54404.57203389831,12839479,236
2251,BA2,1996,86337.71929824562,123031250,1425
2275,BA20,1996,60403.381944444445,17396174,288
2299,BA21,1996,47351.1625,30304744,640
2323,BA22,1996,76832.37423312884,25047354,326
2347,BA3,1996,64873.419106317415,42102849,649
2371,BA4,1996,65544.57627118644,19335650,295
2395,BA5,1996,73724.5075,29489803,400
2419,BA6,1996,73495.14655172414,17050874,232
2443,BA7,1996,63659.52577319588,6174974,97
2467,BA8,1996,78274.28395061729,6340217,81
2491,BA9,1996,68133.13907284768,10288104,151
2515,BB1,1996,37730.271665043816,38748989,1027
2539,BB10,1996,37273.4824742268,18077639,485
2563,BB11,1996,27853.90625,8913250,320
2587,BB12,1996,46307.340388007055,26256262,567
2611,BB18,1996,41706.96280991736,10093085,242
2635,BB2,1996,43334.26202661208,42337574,977
2659,BB3,1996,40021.80971128609,30496619,762
2683,BB4,1996,43687.807962529274,18654694,427
2707,BB5,1996,34982.070398642914,41243861,1179
2731,BB6,1996,47956.03515625,12276745,256
2755,BB7,1996,69284.3735725938,42471321,613
2779,BB8,1996,37649.782352941176,12800926,340
2803,BB9,1996,31576.762282091917,19924937,631
2827,BD1,1996,37530.0,900720,24
2851,BD10,1996,59301.81329923274,23187009,391
2875,BD11,1996,51778.90449438202,9216645,178
2899,BD12,1996,45705.743034055726,14762955,323
2923,BD13,1996,50754.80172413793,23550228,464
2947,BD14,1996,45912.06611570248,5555360,121
2971,BD15,1996,53679.28164556962,16962653,316
2995,BD16,1996,64071.20094562648,27102118,423
3019,BD17,1996,73537.33333333333,24929156,339
3043,BD18,1996,51915.55778894472,20662392,398
3067,BD19,1996,58071.0025,23228401,400
3091,BD2,1996,43529.56394129979,20763602,477
3115,BD20,1996,59087.37296620776,47210811,799
3139,BD21,1996,34091.12832929782,14079636,413
3163,BD22,1996,51682.806,25841403,500
3187,BD23,1996,71217.28666666667,42730372,600
3211,BD24,1996,67372.14285714286,6602470,98
3235,BD3,1996,25914.57075471698,10987778,424
3259,BD4,1996,35675.642228739,12165394,341
3283,BD5,1996,30249.509493670885,9558845,316
3307,BD6,1996,40288.25130890052,15390112,382
3331,BD7,1996,38210.786,19105393,500
3355,BD8,1996,34748.561170212764,13065459,376
3379,BD9,1996,49048.83060109289,17951872,366
3405,BH1,1996,54010.131118881116,30893795,572
3429,BH10,1996,59618.23387096774,22177983,372
3453,BH11,1996,56213.92857142857,18100885,322
3477,BH12,1996,56399.67209011264,45063338,799
3501,BH13,1996,156073.7506775068,57591214,369
3525,BH14,1996,90590.06727828746,59245904,654
3549,BH15,1996,66193.02424242425,43687396,660
3573,BH16,1996,65549.17346938775,19271457,294
3597,BH17,1996,58322.585798816566,39426068,676
3621,BH18,1996,96710.87931034483,28046155,290
3645,BH19,1996,74724.90909090909,24659220,330
3669,BH2,1996,56314.74907749078,15261297,271
3693,BH20,1996,81370.81439393939,21481895,264
3717,BH21,1996,90599.16402714932,80089661,884
3741,BH22,1996,89201.39319727891,65563024,735
3765,BH23,1996,83986.24474576271,123879711,1475
3789,BH24,1996,109703.78735632185,57265377,522
3813,BH25,1996,86860.43084455324,70964972,817
3837,BH3,1996,105630.26351351352,15633279,148
3861,BH31,1996,87458.21875,36382619,416
3885,BH4,1996,77973.5676392573,29396035,377
3909,BH5,1996,60471.94498381877,18685831,309
3933,BH6,1996,71661.66498316498,42567029,594
3957,BH7,1996,72194.50171821305,21008600,291
3981,BH8,1996,61015.770078740155,38745014,635
4005,BH9,1996,58264.56393861893,45562889,782
4029,BL0,1996,60496.35,20568759,340
4053,BL1,1996,48994.63905325444,49680564,1014
4077,BL2,1996,49277.62947658402,35775559,726
4101,BL3,1996,37348.83634311512,33091069,886
4125,BL4,1996,33796.13363028953,15174464,449
4149,BL5,1996,53184.03193612774,26645200,501
4173,BL6,1996,59545.76208897486,30785159,517
4197,BL7,1996,79152.36678200692,22875034,289
4221,BL8,1996,55040.13333333333,29721672,540
4245,BL9,1996,45395.963109354416,34455536,759
4269,BN1,1996,63871.5188347564,127168194,1991
4293,BN10,1996,55964.04430379747,26526957,474
4317,BN11,1996,52514.69836400818,51359375,978
4341,BN12,1996,77303.40669014085,43908335,568
4365,BN13,1996,64790.54834054834,44899850,693
4389,BN14,1996,65039.0625,49950000,768
4413,BN15,1996,54668.32121212121,36081092,660
4437,BN16,1996,82012.5979020979,70366809,858
4461,BN17,1996,49745.88043478261,36612968,736
4485,BN18,1996,91414.43609022556,24316240,266
4509,BN2,1996,61478.801886792455,123818307,2014
4533,BN20,1996,83106.60377358491,48451150,583
4557,BN21,1996,56638.11010362695,43724621,772
4581,BN22,1996,52682.01404494382,37509594,712
4605,BN23,1996,55146.46644295302,32867294,596
4629,BN24,1996,75324.04494382022,20111520,267
4653,BN25,1996,75326.64028776978,52352015,695
4677,BN26,1996,66215.3003003003,22049695,333
4701,BN27,1996,69079.19557823129,40618567,588
4725,BN3,1996,64577.16791538122,146525594,2269
4750,BN41,1996,58972.16820702403,31903943,541
4774,BN42,1996,63101.438888888886,11358259,180
4798,BN43,1996,65175.85064935065,30111243,462
4822,BN44,1996,90087.47598253275,20630032,229
4846,BN45,1996,143204.16666666666,1718450,12
4870,BN5,1996,115535.83443708609,17445911,151
4894,BN6,1996,102639.93150684932,37463575,365
4918,BN7,1996,88178.7178329571,39063172,443
4942,BN8,1996,111914.42028985507,30888380,276
4966,BN9,1996,50388.96812749004,12647631,251
4991,BR1,1996,95802.03225806452,103945205,1085
5015,BR2,1996,100695.98360655738,104421735,1037
5039,BR3,1996,92617.8242258652,101694371,1098
5063,BR4,1996,102797.56013745704,29914090,291
5087,BR5,1996,86684.91509433962,73508808,848
5111,BR6,1996,117468.40829694323,107601062,916
5135,BR7,1996,140947.02320185615,60748167,431
5159,BR8,1996,80621.13758389262,24025099,298
5183,BS1,1996,63553.706666666665,9533056,150
5207,BS10,1996,50180.764285714286,14050614,280
5231,BS11,1996,44645.903846153844,6964761,156
5258,BS13,1996,42913.345132743365,9698416,226
5282,BS14,1996,54266.83451536643,22954871,423
5306,BS15,1996,54316.46123521682,41334827,761
5330,BS16,1996,61914.894639556376,66991916,1082
5360,BS19,1996,68000.0,68000,1
5367,BS2,1996,47549.1935483871,5896100,124
5391,BS20,1996,77876.68674698795,38782590,498
5415,BS21,1996,68154.42934782608,37621245,552
5439,BS22,1996,56273.40944206009,65558522,1165
5463,BS23,1996,51697.54266666667,38773157,750
5487,BS24,1996,69454.55384615385,18058184,260
5511,BS25,1996,94412.10317460318,11895925,126
5535,BS26,1996,96227.77391304348,11066194,115
5559,BS27,1996,81495.8904109589,11898400,146
5583,BS28,1996,121784.0,6089200,50
5607,BS29,1996,71828.14285714286,5027970,70
5631,BS3,1996,42185.03062787136,27546825,653
5655,BS30,1996,65648.8358662614,43196934,658
5679,BS31,1996,73480.95212765958,27628838,376
5703,BS32,1996,66050.50989632422,70079591,1061
5727,BS34,1996,52294.678899082566,28500600,545
5751,BS35,1996,75144.8574610245,33740041,449
5775,BS36,1996,84857.6775510204,20790131,245
5799,BS37,1996,62726.695959595956,62099429,990
5823,BS39,1996,85065.4932885906,25349517,298
5847,BS4,1996,44781.92912371134,34750777,776
5871,BS40,1996,110331.73819742489,25707295,233
5895,BS41,1996,88130.16853932584,7843585,89
5919,BS48,1996,84159.80308880309,43594778,518
5943,BS49,1996,79572.7556561086,17585579,221
5967,BS5,1996,36837.83434835567,30243862,821
5991,BS6,1996,81792.75434530707,70587147,863
6015,BS7,1996,59492.55539358601,40811893,686
6039,BS8,1996,85768.45833333333,65870176,768
6063,BS9,1996,98182.62354892206,59204122,603
6090,CA1,1996,41437.2385620915,12679795,306
6114,CA10,1996,72635.65263157895,13800774,190
6138,CA11,1996,62345.1956043956,28367064,455
6162,CA12,1996,85359.29896907216,16559704,194
6186,CA13,1996,66080.05263157895,22599378,342
6210,CA14,1996,42837.53959484346,23260784,543
6234,CA15,1996,38603.54978354978,8917420,231
6258,CA16,1996,63137.63157894737,5998075,95
6282,CA17,1996,59022.6582278481,4662790,79
6306,CA18,1996,64000.0,384000,6
6329,CA19,1996,77218.42105263157,1467150,19
6353,CA2,1996,40289.200305810395,26349137,654
6377,CA20,1996,52255.457627118645,3083072,59
6401,CA21,1996,49035.71428571428,686500,14
6425,CA22,1996,44260.82474226804,4293300,97
6449,CA23,1996,45107.692307692305,1172800,26
6473,CA24,1996,32584.21052631579,619100,19
6497,CA25,1996,38101.0350877193,2171759,57
6521,CA26,1996,37495.71428571428,2099760,56
6545,CA27,1996,62137.5,1988400,32
6569,CA28,1996,43166.47894736842,16403262,380
6593,CA3,1996,58266.68668407311,22316141,383
6617,CA4,1996,75258.03225806452,11664995,155
6641,CA5,1996,76217.2336448598,8155244,107
6665,CA6,1996,62589.09900990099,6321499,101
6689,CA7,1996,49426.50379746835,19523469,395
6713,CA8,1996,68046.38787878788,11227654,165
6737,CA9,1996,44984.375,1799375,40
6761,CB1,1996,82986.92610364684,86472377,1042
6785,CB10,1996,91073.25555555556,24589779,270
6809,CB11,1996,90976.29573934837,36299542,399
6833,CB2,1996,126619.296,15827412,125
6859,CB21,1996,108502.28632478633,25389535,234
6883,CB22,1996,96751.55434782608,44505715,460
6907,CB23,1996,88132.03255813953,37896774,430
6931,CB24,1996,81771.72848664688,55114145,674
6955,CB25,1996,76675.97283950617,31053769,405
6979,CB3,1996,132803.24375,21248519,160
7003,CB4,1996,79156.67350157729,50185331,634
7027,CB5,1996,76164.37142857142,13328765,175
7051,CB6,1996,64756.74524158126,44228857,683
7075,CB7,1996,60334.37962962963,32580565,540
7099,CB8,1996,70063.01963993453,42808505,611
7123,CB9,1996,58283.97529069767,40099375,688
7147,CF1,1996,66000.0,198000,3
7164,CF10,1996,59411.22556390977,7901693,133
7188,CF11,1996,49680.10858143608,28367342,571
7212,CF14,1996,66996.42164781906,82941570,1238
7236,CF15,1996,74346.39498432602,23716500,319
7260,CF2,1996,94975.0,189950,2
7276,CF23,1996,70481.4168618267,60191130,854
7300,CF24,1996,46160.23477297896,41682692,903
7324,CF3,1996,60028.6637630662,34456453,574
7350,CF31,1996,53443.870036101085,29607904,554
7374,CF32,1996,45896.20579710145,15834191,345
7398,CF33,1996,47161.37714285714,8253241,175
7422,CF34,1996,42972.35526315789,9797697,228
7446,CF35,1996,59166.64804469274,10590830,179
7470,CF36,1996,71896.62190812721,20346744,283
7494,CF37,1996,36143.425330812854,19119872,529
7518,CF38,1996,52326.19158878505,22395610,428
7542,CF39,1996,38053.63311688312,11720519,308
7566,CF4,1996,31950.0,31950,1
7577,CF40,1996,27160.596858638743,5187674,191
7601,CF41,1996,32203.483146067414,2866110,89
7625,CF42,1996,24962.03076923077,3245064,130
7649,CF43,1996,18571.79104477612,2488620,134
7673,CF44,1996,33152.103064066854,11901605,359
7697,CF45,1996,29536.247572815533,6084467,206
7721,CF46,1996,41842.270531400965,8661350,207
7745,CF47,1996,33230.20746887967,8008480,241
7769,CF48,1996,35198.191729323305,9362719,266
7793,CF5,1996,58298.68377823409,56782918,974
7817,CF61,1996,68111.02734375,17436423,256
7841,CF62,1996,57315.978125,36682226,640
7865,CF63,1996,37848.016286644954,11619341,307
7889,CF64,1996,72840.14814814815,45233732,621
7916,CF71,1996,113817.77777777778,15365400,135
7940,CF72,1996,58008.291891891895,21463068,370
7970,CF81,1996,29300.040322580644,3633205,124
7994,CF82,1996,39304.869822485205,6642523,169
8018,CF83,1996,51972.854,51972854,1000
8043,CH1,1996,57269.73271889401,24855064,434
8067,CH2,1996,64126.44642857143,46684053,728
8091,CH3,1996,85061.04467353952,49505528,582
8115,CH4,1996,66944.09264705882,45521983,680
8139,CH41,1996,26425.25316455696,6262785,237
8163,CH42,1996,32885.49514563107,13548824,412
8187,CH43,1996,55842.587866108785,26692757,478
8211,CH44,1996,30936.45292620865,12158026,393
8235,CH45,1996,47076.223062381854,24903322,529
8259,CH46,1996,45519.7537993921,14975999,329
8283,CH47,1996,66757.01694915254,15754656,236
8307,CH48,1996,89195.0354609929,25153000,282
8331,CH49,1996,53507.53235908142,25630108,479
8355,CH5,1996,55074.27162367223,36293945,659
8379,CH6,1996,43618.367441860464,9377949,215
8403,CH60,1996,111468.390625,28535908,256
8427,CH61,1996,61475.9512987013,18934593,308
8451,CH62,1996,48063.503597122304,20042481,417
8475,CH63,1996,62829.39359267735,27456445,437
8499,CH64,1996,89055.90753424658,26004325,292
8523,CH65,1996,50174.0608365019,13195778,263
8547,CH66,1996,63508.959780621575,34739401,547
8571,CH7,1996,60530.21755725191,47576751,786
8595,CH8,1996,52050.14229249012,13168686,253
8620,CM0,1996,69221.95856353591,25058349,362
8644,CM1,1996,70379.8633646456,82414820,1171
8669,CM11,1996,97306.36211699164,34932984,359
8693,CM12,1996,97611.63449691991,47536866,487
8717,CM13,1996,113853.91511387164,54991441,483
8741,CM14,1996,82133.34834123222,34660273,422
8765,CM15,1996,115360.45175438597,52604366,456
8789,CM16,1996,111552.16135881103,52541068,471
8813,CM17,1996,88510.50595238095,59479060,672
8837,CM18,1996,53907.61073825503,16064468,298
8861,CM19,1996,67715.44776119402,22684675,335
8885,CM2,1996,66237.6135986733,79882562,1206
8909,CM20,1996,57281.206349206346,10826148,189
8933,CM21,1996,90991.37304075235,29026248,319
8957,CM22,1996,108469.27626459143,27876604,257
8981,CM23,1996,95179.84586180713,125351857,1317
9005,CM24,1996,80120.55970149254,10736155,134
9029,CM3,1996,85251.83778966132,95652562,1122
9053,CM4,1996,122214.16931216931,23098478,189
9077,CM5,1996,111530.31707317074,18290972,164
9101,CM6,1996,107921.68496420048,45219186,419
9125,CM7,1996,64268.745837957824,57906140,901
9149,CM77,1996,91563.02153846154,29757982,325
9173,CM8,1996,61789.06890130354,33180730,537
9197,CM9,1996,74727.27318932656,58810364,787
9221,CO1,1996,47174.28,18869712,400
9245,CO10,1996,69637.26216484608,70124723,1007
9269,CO11,1996,62226.32986111111,17921183,288
9293,CO12,1996,45432.689156626504,18854566,415
9317,CO13,1996,70601.890625,22592605,320
9341,CO14,1996,48756.875,8581210,176
9365,CO15,1996,46134.5885841364,62235560,1349
9389,CO16,1996,51666.49456521739,28519905,552
9413,CO2,1996,54643.41784989858,26939205,493
9437,CO3,1996,71194.31802120141,40295984,566
9461,CO4,1996,63913.73472041613,49149662,769
9485,CO5,1996,81037.01795332137,45137619,557
9509,CO6,1996,86194.60209424084,49389507,573
9533,CO7,1996,69233.64090909091,45694203,660
9557,CO8,1996,82941.41509433962,4395895,53
9581,CO9,1996,67359.85388994307,35498643,527
9605,CR0,1996,68120.65615264798,174933845,2568
9629,CR2,1996,90805.7780061665,88354022,973
9653,CR3,1996,105266.81514084506,59791551,568
9677,CR4,1996,59597.398109243695,56736723,952
9701,CR5,1996,110562.3326848249,56829039,514
9725,CR6,1996,120983.98958333333,23228926,192
9749,CR7,1996,57981.88318356868,45167887,779
9773,CR8,1996,119438.80517503805,78471295,657
9803,CT1,1996,66616.93396226416,28245580,424
9827,CT10,1996,62139.690978886756,32374779,521
9851,CT11,1996,40810.64476386037,19874784,487
9875,CT12,1996,54800.612334801765,12439739,227
9899,CT13,1996,74423.86857142857,13024177,175
9923,CT14,1996,60097.04969879518,39904441,664
9947,CT15,1996,71734.19047619047,13557762,189
9971,CT16,1996,50067.49056603773,15921462,318
9995,CT17,1996,46601.90460526316,14166979,304
10019,CT18,1996,69246.67637540452,21397223,309
10043,CT19,1996,49329.84407484408,23727655,481
10067,CT2,1996,76643.27937915742,34566119,451
10091,CT20,1996,51361.00248138958,20698484,403
10115,CT21,1996,73601.77322404372,26938249,366
10139,CT3,1996,79753.8626609442,18582650,233
10163,CT4,1996,98604.74152542373,23270719,236
10187,CT5,1996,62999.36636636637,41957578,666
10211,CT6,1996,56848.22471910113,45535428,801
10235,CT7,1996,56684.69064748201,15758344,278
10259,CT8,1996,48446.735537190085,5862055,121
10283,CT9,1996,46210.13303437967,30914579,669
10307,CV1,1996,30135.121951219513,8648780,287
10331,CV10,1996,44530.65106951872,33308927,748
10355,CV11,1996,59085.53939393939,48745570,825
10379,CV12,1996,48739.0,19982990,410
10403,CV13,1996,81875.44102564102,15965711,195
10427,CV2,1996,39612.65757906216,36324807,917
10451,CV21,1996,47589.123726346435,32693728,687
10475,CV22,1996,64897.11041009464,41144768,634
10499,CV23,1996,78910.9263803681,25724962,326
10523,CV3,1996,58876.263409961684,61466819,1044
10547,CV31,1996,62586.36981757877,37739581,603
10571,CV32,1996,82694.11111111111,61028254,738
10595,CV33,1996,87958.23,8795823,100
10619,CV34,1996,77482.44277673546,41298142,533
10643,CV35,1996,113492.47654320988,45964453,405
10667,CV36,1996,105449.359375,20246277,192
10691,CV37,1996,104936.51114206128,75344415,718
10715,CV4,1996,76507.13567839196,30449840,398
10739,CV47,1996,86358.64705882352,35234328,408
10763,CV5,1996,55067.32282712512,57655487,1047
10787,CV6,1996,37871.28786610879,45256189,1195
10811,CV7,1996,83495.9505882353,35485779,425
10835,CV8,1996,89952.63943661972,63866374,710
10859,CV9,1996,66399.90196078431,20318370,306
10883,CW1,1996,41425.514285714286,21748395,525
10907,CW10,1996,61554.558490566036,16311958,265
10931,CW11,1996,70265.7633744856,34149161,486
10955,CW12,1996,73247.7463312369,34939175,477
10979,CW2,1996,51364.0325732899,31537516,614
11003,CW3,1996,73622.80701754386,8393000,114
11027,CW4,1996,94948.35294117648,16141220,170
11051,CW5,1996,79231.2819956616,36525621,461
11075,CW6,1996,114059.86111111111,20530775,180
11099,CW7,1996,51414.92743764172,22673983,441
11123,CW8,1996,71899.1819960861,36740482,511
11147,CW9,1996,67794.65025466893,39931049,589
11171,DA1,1996,58665.362068965514,51038865,870
11195,DA10,1996,43447.33766233766,3345445,77
11219,DA11,1996,55461.890538033396,29893959,539
11243,DA12,1996,62961.72123176661,38847382,617
11267,DA13,1996,101692.53138075313,24304515,239
11291,DA14,1996,82607.67237163814,33786538,409
11315,DA15,1996,79951.1,47171149,590
11339,DA16,1996,68323.04915254237,40310599,590
11363,DA17,1996,53383.157099697884,17669825,331
11387,DA18,1996,39488.86363636364,868755,22
11411,DA2,1996,72348.28282828283,21487440,297
11435,DA3,1996,95866.94370860927,28951817,302
11459,DA4,1996,84115.128342246,15729529,187
11483,DA5,1996,92710.08358208956,31057878,335
11507,DA6,1996,81210.71428571429,13643400,168
11531,DA7,1996,74254.5947204969,47819959,644
11555,DA8,1996,55274.99108734403,31009270,561
11579,DA9,1996,68130.79863481228,19962324,293
11603,DE1,1996,39994.682692307695,8318894,208
11627,DE11,1996,43426.99193548387,26924735,620
11651,DE12,1996,60649.31325301205,20135572,332
11675,DE13,1996,64155.608177172064,37659342,587
11699,DE14,1996,39694.01134215501,20998132,529
11723,DE15,1996,50193.54426229508,15309031,305
11747,DE21,1996,49114.589304812835,45922141,935
11771,DE22,1996,55424.65379310345,40182874,725
11795,DE23,1996,49842.93756397134,48696550,977
11819,DE24,1996,39448.59268600252,31282734,793
11843,DE3,1996,59172.75362318841,16331680,276
11867,DE4,1996,70815.82978723405,39940128,564
11891,DE45,1996,88505.41139240506,13983855,158
11915,DE5,1996,43739.11111111111,16533384,378
11939,DE55,1996,42359.22817955112,33972101,802
11963,DE56,1996,61225.34013605442,54000750,882
11987,DE6,1996,89137.86010362694,34407214,386
12011,DE65,1996,69847.36157024793,33806123,484
12035,DE7,1996,46409.12841854935,39030077,841
12059,DE72,1996,67674.078313253,22467794,332
12083,DE73,1996,66200.81413612566,25288711,382
12107,DE74,1996,63194.252873563215,10995800,174
12131,DE75,1996,41681.32089552239,11170594,268
12161,DH1,1996,66651.61904761905,44789888,672
12187,DH2,1996,55370.73299319728,32557991,588
12211,DH3,1996,58766.73443983403,28325566,482
12235,DH4,1996,49230.10514018692,21070485,428
12259,DH5,1996,42369.24615384615,11016004,260
12283,DH6,1996,46796.07581967213,22836485,488
12307,DH7,1996,48484.979310344825,28121288,580
12331,DH8,1996,45254.12382739212,24120448,533
12355,DH9,1996,33351.16590909091,14674513,440
12380,DL1,1996,41400.99074074074,31299149,756
12404,DL10,1996,64585.275862068964,18729730,290
12428,DL11,1996,79568.98734177215,6285950,79
12452,DL12,1996,59129.33529411765,10051987,170
12476,DL13,1996,44618.93529411765,7585219,170
12500,DL14,1996,44859.35323383084,27050190,603
12524,DL15,1996,39608.09621993127,11525956,291
12548,DL16,1996,48584.17610062893,15449768,318
12572,DL17,1996,29535.9156626506,7354443,249
12597,DL2,1996,76010.99166666667,18242638,240
12621,DL3,1996,52800.825697211156,53012029,1004
12645,DL4,1996,30722.945205479453,4485550,146
12669,DL5,1996,52051.78934624697,21497389,413
12693,DL6,1996,69364.13846153846,18034676,260
12717,DL7,1996,68927.75084175084,20471542,297
12741,DL8,1996,73525.21802325582,25292675,344
12765,DL9,1996,52261.666666666664,3292485,63
12789,DN1,1996,26042.175,3125061,120
12813,DN10,1996,66978.6432748538,11453348,171
12837,DN11,1996,46900.95823095823,19088690,407
12861,DN12,1996,38576.793103448275,11187270,290
12885,DN14,1996,46131.20900321544,28693612,622
12909,DN15,1996,41907.84403669725,22839775,545
12933,DN16,1996,38010.88888888889,12657626,333
12957,DN17,1996,46225.21760391198,18906114,409
12981,DN18,1996,46915.79710144927,6474380,138
13005,DN19,1996,56640.088,7080011,125
13029,DN2,1996,41961.75636363636,11539483,275
13053,DN20,1996,55322.333333333336,17592502,318
13077,DN21,1996,41557.865275142314,21900995,527
13101,DN22,1996,56219.84052532833,29965175,533
13125,DN3,1996,48627.17988394584,25140252,517
13149,DN31,1996,25274.103260869564,4650435,184
13173,DN32,1996,33642.96146788991,18335414,545
13197,DN33,1996,48743.37016574586,8822550,181
13221,DN34,1996,40204.021875,12865287,320
13245,DN35,1996,40610.48848484849,33503653,825
13269,DN36,1996,59199.86685552408,20897553,353
13293,DN37,1996,58460.43454038997,20987296,359
13317,DN38,1996,47664.28571428572,1668250,35
13341,DN39,1996,50010.0,1750350,35
13365,DN4,1996,46648.08027210884,34286339,735
13389,DN40,1996,39025.59375,6244095,160
13413,DN41,1996,59016.82242990654,6314800,107
13437,DN5,1996,43438.160558464224,24890066,573
13461,DN6,1996,40021.39209726444,13167038,329
13485,DN7,1996,41966.73285198556,11624785,277
13509,DN8,1996,36987.88944723618,7360590,199
13533,DN9,1996,59855.76219512195,19632690,328
13557,DT1,1996,63703.284337349396,26436863,415
13581,DT10,1996,81256.14479638009,17957608,221
13605,DT11,1996,84197.3820662768,43193257,513
13629,DT2,1996,91089.45182012848,42538774,467
13653,DT3,1996,66849.05056179775,35697393,534
13677,DT4,1996,55743.69119420989,46211520,829
13701,DT5,1996,40886.27868852459,9976252,244
13725,DT6,1996,78973.27032136107,41776860,529
13749,DT7,1996,77693.42465753424,11343240,146
13773,DT8,1996,74899.99333333333,11234999,150
13797,DT9,1996,83396.35103926098,36110620,433
13821,DY1,1996,58407.20111731844,20909778,358
13845,DY10,1996,60282.3387755102,44307519,735
13869,DY11,1996,57157.78876404494,25435216,445
13893,DY12,1996,72445.80434782608,16662535,230
13917,DY13,1996,59842.33994334278,21124346,353
13941,DY14,1996,97191.20454545454,12829239,132
13965,DY2,1996,43585.720338983054,15429345,354
13989,DY3,1996,59281.29024390244,24305329,410
14013,DY4,1996,48653.157421289354,32451656,667
14037,DY5,1996,47651.00306278714,31116105,653
14061,DY6,1996,65820.82997762863,29421911,447
14085,DY7,1996,107520.34782608696,12364840,115
14109,DY8,1996,61749.74061810155,55945265,906
14133,DY9,1996,87784.99031476998,36255201,413
14157,E1,1996,76251.05416666667,36600506,480
14181,E10,1996,50316.501694915256,29686736,590
