,Area,Date,Mean,Price,Count
12,AL1,2007,359117.77880658436,349062481,972
36,AL10,2007,202241.180887372,177769998,879
60,AL2,2007,312266.61832061067,163627708,524
84,AL3,2007,382290.0633561644,223257397,584
108,AL4,2007,340880.26910828025,214072809,628
132,AL5,2007,497531.4447592068,351257200,706
156,AL6,2007,478507.43,95701486,200
180,AL7,2007,216346.47003994673,162476199,751
204,AL8,2007,308265.98695652175,70901177,230
228,AL9,2007,419830.0588235294,85645332,204
252,B1,2007,167955.41412520065,104636223,623
276,B10,2007,130467.35424354243,35356653,271
300,B11,2007,131733.56590509665,74956399,569
324,B12,2007,145671.1373390558,33941375,233
348,B13,2007,201451.1731669267,129130202,641
372,B14,2007,154331.37074401008,122384777,793
396,B15,2007,256127.1644562334,96559941,377
420,B16,2007,172247.0809628009,78716916,457
444,B17,2007,243192.09348914857,145672064,599
468,B18,2007,118014.2375,28323417,240
492,B19,2007,110363.75,14126560,128
512,B2,2007,151892.85714285713,1063250,7
534,B20,2007,161026.4051724138,74716252,464
558,B21,2007,117716.87373737374,46615882,396
582,B23,2007,129230.16567460318,130264007,1008
606,B24,2007,147282.6220735786,88075008,598
630,B25,2007,127257.55487804877,41740478,328
654,B26,2007,142577.63011695907,97523099,684
678,B27,2007,148056.50263620386,84244150,569
702,B28,2007,185955.7504302926,108040291,581
726,B29,2007,158489.6538952746,124097399,783
750,B3,2007,156326.22972972973,23136282,148
774,B30,2007,167160.18851251842,113501768,679
798,B31,2007,135975.9020979021,136111878,1001
822,B32,2007,133463.32931034482,77408731,580
846,B33,2007,119994.0054844607,65636721,547
870,B34,2007,131839.0767263427,51549079,391
894,B35,2007,117785.66666666667,10600710,90
918,B36,2007,163180.25938009788,100029499,613
942,B37,2007,130243.0052173913,74889728,575
966,B38,2007,155309.28493150685,56687889,365
988,B4,2007,122499.0,612495,5
1014,B42,2007,140619.70419847328,73684725,524
1038,B43,2007,181578.70664206642,98415659,542
1062,B44,2007,119166.5868347339,85084943,714
1086,B45,2007,179547.10149750416,107907808,601
1110,B46,2007,213319.64,53329910,250
1134,B47,2007,243288.05813953487,41845546,172
1158,B48,2007,295196.07608695654,27158039,92
1182,B49,2007,233768.90688259108,57740920,247
1206,B5,2007,173896.5576923077,72340968,416
1230,B50,2007,219280.27131782947,28287155,129
1254,B6,2007,116106.00510204081,22756777,196
1278,B60,2007,223990.81398809524,150521827,672
1302,B61,2007,191810.57367387033,97631582,509
1326,B62,2007,174051.99103139012,77627188,446
1350,B63,2007,144507.8286908078,103756621,718
1374,B64,2007,134981.073089701,40629303,301
1398,B65,2007,126429.60592255126,55502597,439
1422,B66,2007,130168.01851851853,49203511,378
1446,B67,2007,137582.50088495575,77734113,565
1470,B68,2007,133894.22586520948,73507930,549
1494,B69,2007,127289.930408472,84138644,661
1518,B7,2007,103954.72340425532,4885872,47
1542,B70,2007,126898.2615694165,63068436,497
1566,B71,2007,128975.38644688645,70420561,546
1590,B72,2007,233610.2905982906,54664808,234
1614,B73,2007,239304.99005964215,120370410,503
1638,B74,2007,307707.9777256741,262474905,853
1662,B75,2007,236225.8084464555,156617711,663
1686,B76,2007,212731.37407407406,114874942,540
1710,B77,2007,152579.885665529,178823626,1172
1734,B78,2007,179773.52842105264,85392426,475
1758,B79,2007,175355.43237250554,79085300,451
1782,B8,2007,120164.59003831417,62725916,522
1806,B80,2007,195673.22994652405,36590894,187
1830,B9,2007,113387.6126984127,35717098,315
1854,B90,2007,230695.08737864078,261377534,1133
1878,B91,2007,310376.345959596,245818066,792
1902,B92,2007,215994.13816534542,190722824,883
1926,B93,2007,390481.7571428571,164002338,420
1950,B94,2007,445526.57692307694,57918455,130
1974,B95,2007,357825.9772727273,47233029,132
1998,B96,2007,263210.7676056338,37375929,142
2022,B97,2007,182651.57556675063,145025351,794
2046,B98,2007,153042.27975584945,150440561,983
2070,BA1,2007,335271.3666061706,369469046,1102
2094,BA10,2007,196515.5625,15721245,80
2118,BA11,2007,196009.3383027523,170920143,872
2142,BA12,2007,233483.02232854866,146393855,627
2166,BA13,2007,178920.68539325843,111467587,623
2190,BA14,2007,189084.42012288785,246187915,1302
2214,BA15,2007,276444.48161764705,75192899,272
2238,BA16,2007,198965.59504132232,48149674,242
2262,BA2,2007,294699.0328299409,448826627,1523
2286,BA20,2007,191398.92517006802,56271284,294
2310,BA21,2007,166847.4893111639,140485586,842
2334,BA22,2007,258070.16455696203,81550172,316
2358,BA3,2007,218333.28694404592,152178301,697
2382,BA4,2007,216892.51298701297,100204341,462
2406,BA5,2007,245136.03066037735,103937677,424
2430,BA6,2007,226522.30696202532,71581049,316
2454,BA7,2007,221982.11926605506,24196051,109
2478,BA8,2007,229882.1376146789,25057153,109
2502,BA9,2007,215135.3409090909,47329775,220
2526,BB1,2007,123287.88714153561,133274206,1081
2550,BB10,2007,98556.8363072149,127039762,1289
2574,BB11,2007,82317.64076690211,81576782,991
2598,BB12,2007,126333.23327305606,139724556,1106
2622,BB18,2007,138472.0239520958,69374484,501
2646,BB2,2007,125516.0315712188,170952835,1362
2670,BB3,2007,113196.88246268657,121347058,1072
2694,BB4,2007,140140.08094262294,136776719,976
2718,BB5,2007,106005.0425925926,171728169,1620
2742,BB6,2007,158798.43864229764,60819802,383
2766,BB7,2007,225104.5870967742,139564844,620
2790,BB8,2007,119538.81240768095,80927776,677
2814,BB9,2007,98023.23417721518,139389039,1422
2838,BD1,2007,134719.97569444444,38799353,288
2862,BD10,2007,149804.85384615386,116847786,780
2886,BD11,2007,167515.94285714286,52767522,315
2910,BD12,2007,123887.83789954337,54262873,438
2934,BD13,2007,140607.82352941178,102784319,731
2958,BD14,2007,146277.42792792793,32473589,222
2982,BD15,2007,142993.11494252874,62202005,435
3006,BD16,2007,186572.90678941313,162131856,869
3030,BD17,2007,185242.93381037566,103550800,559
3054,BD18,2007,156434.99702380953,105124318,672
3078,BD19,2007,165947.75993377483,100232447,604
3102,BD2,2007,127008.19255455713,98939382,779
3126,BD20,2007,180685.34939759035,164965724,913
3150,BD21,2007,106984.3542039356,59804254,559
3174,BD22,2007,153074.2981969487,110366569,721
3198,BD23,2007,225772.82876712328,131851332,584
3222,BD24,2007,208661.61616161617,20657500,99
3246,BD3,2007,95050.54166666667,54749112,576
3270,BD4,2007,111592.88583973655,101661119,911
3294,BD5,2007,99011.76660682226,55149554,557
3318,BD6,2007,122768.42538190364,104475930,851
3342,BD7,2007,115773.16796267497,74442147,643
3366,BD8,2007,115931.85788561525,66892682,577
3390,BD9,2007,146819.8976744186,63132556,430
3416,BH1,2007,190576.5686746988,158178552,830
3440,BH10,2007,217497.1113360324,107443573,494
3464,BH11,2007,194714.78417266186,81196065,417
3488,BH12,2007,199996.37142857144,181996698,910
3512,BH13,2007,624160.7493917275,256530068,411
3536,BH14,2007,347043.93068181816,305398659,880
3560,BH15,2007,218606.70516717326,215764818,987
3584,BH16,2007,230032.81920903956,81431618,354
3608,BH17,2007,196705.5394736842,104647347,532
3632,BH18,2007,352920.174904943,92818006,263
3656,BH19,2007,281787.4011627907,96934866,344
3680,BH2,2007,180457.25,75070216,416
3704,BH20,2007,262349.08355091384,100479699,383
3728,BH21,2007,305918.8351383875,254218552,831
3752,BH22,2007,284174.9449541284,216825483,763
3776,BH23,2007,285463.72313777194,433048468,1517
3800,BH24,2007,362504.126984127,205539840,567
3824,BH25,2007,273724.88265971316,209946985,767
3848,BH3,2007,352999.417266187,49066919,139
3872,BH31,2007,258801.41176470587,114390224,442
3896,BH4,2007,254180.3815261044,126581830,498
3920,BH5,2007,217914.05656565656,107867458,495
3944,BH6,2007,244236.85583224116,186352721,763
3968,BH7,2007,250091.5544871795,78028565,312
3992,BH8,2007,213486.63820224718,190003108,890
4016,BH9,2007,221986.01609195402,193127834,870
4040,BL0,2007,172293.5413870246,77015213,447
4064,BL1,2007,145054.1347368421,206702142,1425
4088,BL2,2007,131648.446985447,126645806,962
4112,BL3,2007,118527.43852459016,144603475,1220
4136,BL4,2007,103924.99849170438,68902274,663
4160,BL5,2007,154875.56392045456,109032397,704
4184,BL6,2007,178385.4111747851,124513017,698
4208,BL7,2007,221617.26519337017,80225450,362
4232,BL8,2007,164083.93561103812,124867875,761
4256,BL9,2007,133306.44139886578,141038215,1058
4280,BN1,2007,267207.94411631074,588124685,2201
4304,BN10,2007,214366.12079207922,108254891,505
4328,BN11,2007,193842.08864027538,225244507,1162
4352,BN12,2007,268593.02512562816,160350036,597
4376,BN13,2007,217648.7091172214,150395258,691
4400,BN14,2007,236839.01204819276,216234018,913
4424,BN15,2007,200417.45221112695,140492634,701
4448,BN16,2007,272267.3313840156,279346282,1026
4472,BN17,2007,187932.04545454544,181918220,968
4496,BN18,2007,301862.1165644172,98407050,326
4520,BN2,2007,252908.62721382288,585483472,2315
4544,BN20,2007,266919.0706896552,154813061,580
4568,BN21,2007,193177.74139728883,185257454,959
4592,BN22,2007,180702.97303370785,160825646,890
4616,BN23,2007,209069.62781586678,213460090,1021
4640,BN24,2007,228785.46268656716,61314504,268
4664,BN25,2007,245841.01966292135,175038806,712
4688,BN26,2007,228083.73701298703,70249791,308
4712,BN27,2007,214989.78693181818,151352810,704
4736,BN3,2007,284743.38630904723,711288979,2498
4761,BN41,2007,213141.50887573964,108062745,507
4785,BN42,2007,239106.34170854272,47582162,199
4809,BN43,2007,244454.10303030303,161339708,660
4833,BN44,2007,295601.872,73900468,250
4857,BN45,2007,437500.0,3062500,7
4881,BN5,2007,348266.2517006803,51195139,147
4905,BN6,2007,352329.150990099,142340977,404
4929,BN7,2007,336253.87443946186,149969228,446
4953,BN8,2007,372119.5141843972,104937703,282
4977,BN9,2007,187425.802955665,76094876,406
5002,BR1,2007,302183.5509433962,480471846,1590
5026,BR2,2007,341370.4282136895,408961773,1198
5050,BR3,2007,316856.2015235457,457540355,1444
5074,BR4,2007,352935.1746478873,125291987,355
5098,BR5,2007,250973.07930367504,259506164,1034
5122,BR6,2007,355186.19836400816,347372102,978
5146,BR7,2007,447073.02691511385,215936272,483
5170,BR8,2007,222786.00995024876,89559976,402
5194,BS1,2007,219719.62234042553,82614578,376
5218,BS10,2007,171970.85945072697,106449962,619
