,Area,Date,Mean,Price,Count
7,AL1,2002,235727.8229755179,250342948,1062
31,AL10,2002,151624.0807453416,97645908,644
55,AL2,2002,216070.86434108528,111492566,516
79,AL3,2002,267936.0894736842,203631428,760
103,AL4,2002,239377.31268011528,166127855,694
127,AL5,2002,318836.89693593315,228924892,718
151,AL6,2002,325039.08461538464,84510162,260
175,AL7,2002,143705.2310231023,87085370,606
199,AL8,2002,225871.44360902256,60081804,266
223,AL9,2002,278838.81696428574,62459895,224
247,B1,2002,154035.7840909091,40665447,264
271,B10,2002,68536.4237804878,22479947,328
295,B11,2002,70983.95310136158,46920393,661
319,B12,2002,69543.20707070707,13769555,198
343,B13,2002,135700.3016085791,101232425,746
367,B14,2002,95093.04988662132,83872070,882
391,B15,2002,208087.46887966804,50149080,241
415,B16,2002,135792.59016393442,74550132,549
439,B17,2002,156131.0528,97581908,625
463,B18,2002,91493.94497607656,38244469,418
487,B19,2002,48198.782258064515,5976649,124
507,B2,2002,129000.0,516000,4
529,B20,2002,93862.88333333333,45054184,480
553,B21,2002,51218.33210332103,27760336,542
577,B23,2002,70419.64859632139,72743497,1033
601,B24,2002,90913.00568990043,63911843,703
625,B25,2002,72100.75280898876,25667868,356
649,B26,2002,93150.11111111111,57846219,621
673,B27,2002,87508.11873840445,47166876,539
697,B28,2002,120147.9046875,76894659,640
721,B29,2002,99687.20503144655,79251328,795
745,B3,2002,144780.61052631578,13754158,95
769,B30,2002,99672.08832807571,63192104,634
793,B31,2002,88700.46507177033,92691986,1045
817,B32,2002,83566.30303030302,55153760,660
841,B33,2002,66250.88485804417,42003061,634
865,B34,2002,74536.16088328075,23627963,317
889,B35,2002,61799.39772727273,5438347,88
913,B36,2002,94599.52006980803,54205525,573
937,B37,2002,79898.93933463797,40828358,511
961,B38,2002,87632.61829652997,27779540,317
983,B4,2002,112928.57142857143,790500,7
1009,B42,2002,81512.76386404294,45565635,559
1033,B43,2002,100340.49718574109,53481485,533
1057,B44,2002,66796.61780821918,48761531,730
1081,B45,2002,119244.68563300143,83829014,703
1105,B46,2002,126733.26392961877,43216043,341
1129,B47,2002,162200.5818965517,37630535,232
1153,B48,2002,169228.2894736842,19292025,114
1177,B49,2002,164691.0779220779,38043639,231
1201,B5,2002,123908.49494949495,12266941,99
1225,B50,2002,151773.37142857144,26560340,175
1249,B6,2002,54340.47186147186,12552649,231
1273,B60,2002,161757.658808933,130376673,806
1297,B61,2002,136001.5431034483,94657074,696
1321,B62,2002,110381.59787234043,51879351,470
1345,B63,2002,92769.49635036496,76256526,822
1369,B64,2002,79539.51398601399,22748301,286
1393,B65,2002,67407.23733333334,25277714,375
1417,B66,2002,66600.97112860893,25374970,381
1441,B67,2002,77619.06200317966,48822390,629
1465,B68,2002,83229.13333333333,47440606,570
1489,B69,2002,78716.27046783626,53841929,684
1513,B7,2002,50443.269230769234,1311525,26
1537,B70,2002,59191.15014164306,20894476,353
1561,B71,2002,72690.75182481752,29875899,411
1585,B72,2002,156898.88970588235,42676498,272
1609,B73,2002,153787.44603174602,96886091,630
1633,B74,2002,219784.25925925927,195827775,891
1657,B75,2002,163344.61014851485,131982445,808
1681,B76,2002,140085.00534045394,104923669,749
1705,B77,2002,100239.51954887218,133318561,1330
1729,B78,2002,115198.5,66584733,578
1753,B79,2002,116957.08835341365,58244630,498
1777,B8,2002,69636.91805766312,45890729,659
1801,B80,2002,134053.66477272726,23593445,176
1825,B9,2002,62225.28320802005,24827888,399
1849,B90,2002,160883.6794972506,204804924,1273
1873,B91,2002,235778.35085413928,179427325,761
1897,B92,2002,136249.26175213675,127529309,936
1921,B93,2002,256384.51298701297,118449645,462
1945,B94,2002,276794.4751381216,50099800,181
1969,B95,2002,236638.09554140127,37152181,157
1993,B96,2002,183632.90598290597,21485050,117
2017,B97,2002,130406.30286928799,122712331,941
2041,B98,2002,94990.34643510055,103919439,1094
2065,BA1,2002,208845.85137457045,243096571,1164
2089,BA10,2002,132956.3725490196,13561550,102
2113,BA11,2002,118620.42559523809,119569389,1008
2137,BA12,2002,153619.6,108301818,705
2161,BA13,2002,120919.87484197218,95647621,791
2185,BA14,2002,135600.4319526627,183331784,1352
2209,BA15,2002,193490.7981927711,64238945,332
2233,BA16,2002,118030.87007874016,29979841,254
2257,BA2,2002,193417.0763707572,296314961,1532
2281,BA20,2002,121132.93181818182,37308943,308
2305,BA21,2002,102080.90486486486,94424837,925
2329,BA22,2002,159409.45945945947,64879650,407
2353,BA3,2002,131504.66712517195,95603893,727
2377,BA4,2002,140165.3065539112,66298190,473
2401,BA5,2002,158173.71825396825,79719554,504
2425,BA6,2002,154209.868338558,49192948,319
2449,BA7,2002,149874.82300884955,16935855,113
2473,BA8,2002,146334.71296296295,15804149,108
2497,BA9,2002,137118.8932038835,28246492,206
2521,BB1,2002,55281.61014131338,66503777,1203
2545,BB10,2002,44972.817880794704,54327164,1208
2569,BB11,2002,29991.13783269962,31550677,1052
2593,BB12,2002,55232.321243523314,53299190,965
2617,BB18,2002,57204.77661795407,27401088,479
2641,BB2,2002,62705.06769825919,97255560,1551
2665,BB3,2002,56833.578017664375,57913416,1019
2689,BB4,2002,71887.57015810277,72750221,1012
2713,BB5,2002,47194.999428897776,82638444,1751
2737,BB6,2002,89266.63636363637,45168918,506
2761,BB7,2002,119958.36022727273,105563357,880
2785,BB8,2002,57311.284829721364,37023090,646
2809,BB9,2002,39896.42491349481,57650334,1445
2833,BD1,2002,80523.48,4026174,50
2857,BD10,2002,80501.6329787234,60537228,752
2881,BD11,2002,88612.40506329114,21001140,237
2905,BD12,2002,57172.99584199584,27500211,481
2929,BD13,2002,74071.8130489335,59035235,797
2953,BD14,2002,82177.87539936102,25721675,313
2977,BD15,2002,76196.32019704433,30935706,406
3001,BD16,2002,110034.00137551581,79994719,727
3025,BD17,2002,110899.59561752988,55671597,502
3049,BD18,2002,74344.25,49959336,672
3073,BD19,2002,74561.63092783505,36162391,485
3097,BD2,2002,56447.51587301587,49786709,882
3121,BD20,2002,105233.46806387225,105443935,1002
3145,BD21,2002,44089.22397476341,27952568,634
3169,BD22,2002,82928.17067583046,72396293,873
3193,BD23,2002,131882.8374836173,100626605,763
3217,BD24,2002,142134.46258503402,20893766,147
3241,BD3,2002,32729.943457189016,20259835,619
3265,BD4,2002,56498.28590971272,41300247,731
3289,BD5,2002,34825.9795221843,20408024,586
3313,BD6,2002,59087.91221826809,49811110,843
3337,BD7,2002,46558.39380530974,31566591,678
3361,BD8,2002,40091.22735042735,23453368,585
3385,BD9,2002,65127.11993517018,40183433,617
3411,BH1,2002,127839.10034207525,112114891,877
3435,BH10,2002,137042.4537815126,65232208,476
3459,BH11,2002,125398.36616702356,58561037,467
3483,BH12,2002,128463.06488549618,134629292,1048
3507,BH13,2002,362449.45358649787,171801041,474
3531,BH14,2002,217041.452020202,171896830,792
3555,BH15,2002,144071.19884393064,124621587,865
3579,BH16,2002,143776.97476340694,45577301,317
3603,BH17,2002,125416.87843704775,86663063,691
3627,BH18,2002,229176.0,66461040,290
3651,BH19,2002,175961.31675392672,67217223,382
3675,BH2,2002,138239.9776951673,74373108,538
3699,BH20,2002,175754.8761682243,75223087,428
3723,BH21,2002,196640.65448851776,188381747,958
3747,BH22,2002,195647.126745435,182147475,931
3771,BH23,2002,178940.83075889858,266442897,1489
3795,BH24,2002,238263.2347266881,148199732,622
3819,BH25,2002,183327.02625820567,167560902,914
3843,BH3,2002,233777.5147928994,39508400,169
3867,BH31,2002,181148.34782608695,104160300,575
3891,BH4,2002,168233.52389078497,98584845,586
3915,BH5,2002,138991.68884892086,77279379,556
3939,BH6,2002,162633.40722891566,134985728,830
3963,BH7,2002,162186.50877192983,55467786,342
3987,BH8,2002,144450.33175914994,122349431,847
4011,BH9,2002,140000.93051031488,128940857,921
4035,BL0,2002,105443.29151943463,59680903,566
4059,BL1,2002,78244.4453024453,121591868,1554
4083,BL2,2002,64447.33233532934,64576227,1002
4107,BL3,2002,51915.20277777778,74757892,1440
4131,BL4,2002,44801.64832214765,33377228,745
4155,BL5,2002,78393.95013123359,59736190,762
4179,BL6,2002,110456.4495747266,90905658,823
4203,BL7,2002,128142.42216981133,54332387,424
4227,BL8,2002,100378.9115250291,86225485,859
4251,BL9,2002,69077.69676884839,83376780,1207
4275,BN1,2002,171315.99025182778,421779968,2462
4299,BN10,2002,139662.79633027522,76116224,545
4323,BN11,2002,122731.19539375929,165196189,1346
4347,BN12,2002,173940.72857142857,109582659,630
4371,BN13,2002,149286.64020486554,116592866,781
4395,BN14,2002,159016.82961460447,156790594,986
4419,BN15,2002,126305.32480818414,98770764,782
4443,BN16,2002,189612.01224105462,201367957,1062
4467,BN17,2002,125008.41814780168,133633999,1069
