BS29,174572.13475177306
BS3,163673.5130476649
BS30,169748.07332826746
BS31,215165.94439174767
BS32,161449.7038057517
BS34,160899.7465555006
BS35,221331.08546915726
BS36,224547.42465753425
BS37,155407.44122227593
BS39,203601.9413781842
BS4,144955.9028255059
BS40,287835.4450043821
BS41,273408.385155096
BS48,219646.75377035994
BS49,195413.14239871642
BS5,123917.06808985052
BS6,243603.42042782588
BS7,189227.27247926668
BS8,267550.3630289532
BS9,278494.5838568298
C05,285000.0
C07,36000.0
C08,245000.0
CA1,97832.65651041667
CA10,172661.40407535562
CA11,156031.4483234714
CA12,226959.4107142857
CA13,157776.71274834438
CA14,97808.60262762762
CA15,88472.0308828466
CA16,156444.2513430545
CA17,157849.590636908
CA18,184457.11627906977
CA19,177393.86618004867
CA2,89357.66581419915
CA20,125384.41910331383
CA21,132686.36111111112
CA22,95172.17982176958
CA23,85052.08802308803
CA24,75789.6453488372
CA25,81863.79521141111
CA26,89194.72904483431
CA27,153872.09906759908
CA28,98176.01689157309
CA3,122812.95630869742
CA4,182120.44622487779
CA5,177226.95776957768
CA6,153045.32610124917
CA7,120918.376795977
CA8,145389.25893306494
CA9,130350.55334987593
CB1,250469.55870794595
CB10,286243.4555284269
CB11,265906.6318546979
CB2,438442.7713625866
CB20,6361000.0
CB21,254872.5078515346
CB22,283788.8013648294
CB23,234617.67546343975
CB24,212534.35591034693
CB25,214769.76488946684
CB3,396842.56601760467
CB4,229975.57129173508
CB5,261869.8948694457
CB6,172361.53974554155
CB7,163976.42261773968
CB8,204635.8757918109
CB9,147686.67874530103
CF1,337018.5135135135
CF10,223014.0757725832
CF11,144282.89493497604
CF14,178259.354985587
CF15,194425.6958979753
CF2,301805.4137931034
CF23,172823.1774676478
CF24,125439.5493921324
CF3,135712.215072806
CF30,80975.0
CF31,120796.48264143051
CF32,103348.47460809162
CF33,97556.90753911807
CF34,75264.13079551
CF35,152881.9093879976
CF36,156904.98538439051
CF37,86065.26929487645
CF38,119959.51828171828
CF39,79174.21123840698
CF4,231673.5294117647
CF40,58349.593928464084
CF41,56157.0146460537
CF42,53740.38033200252
CF43,43516.58405761112
CF44,79137.41108931036
CF45,59382.98235013516
CF46,87705.93292227204
CF47,77261.51727541955
CF48,81766.56836623471
CF5,144167.5561023622
CF61,139648.1448621554
CF62,129615.42340278148
CF63,99980.9524967082
CF64,189957.43346971704
CF7,138333.33333333334
CF71,267540.6453692849
CF72,138164.77765191358
CF8,90131.81818181818
CF81,73132.40741604478
CF82,102852.54754011404
CF83,109150.66721229482
CF99,40500000.0
CH1,172377.2703506575
CH2,152309.25030244375
CH3,204058.7944704208
CH4,159210.14434420542
CH41,67153.48754400217
CH42,82243.75905314312
CH43,127579.37930553619
CH44,71757.32483671988
CH45,106682.29340919167
CH46,100913.31141114983
CH47,177358.34270516716
CH48,212604.93882320594
CH49,119012.72018305781
CH5,133586.59004354326
CH6,102912.36085569525
CH60,239846.6388384755
CH61,151777.8193871538
CH62,113951.55881375643
CH63,141841.7421702902
CH64,190843.2225598177
CH65,102689.93143738977
CH66,128513.8887645479
CH7,136420.75752202581
CH8,119867.43461597424
CH99,3590663.0
CM0,175307.55199178177
CM1,216154.02494494783
CM10,65000.0
CM11,273299.36086851044
CM12,250597.65643882175
CM13,314122.0605650155
CM14,259047.6541371936
CM15,294067.83745476475
CM16,325436.0115238095
CM17,198337.47246313962
CM18,140213.74340139443
CM19,172496.7756005905
CM2,204868.343300223
CM20,187299.87069645204
CM21,215167.09308469307
CM22,335667.9870084878
CM23,236795.99907178216
CM24,300299.33176761435
CM3,230258.28667169306
CM4,385968.78250303766
CM5,308665.7978443114
CM6,282028.3759738236
CM7,167438.81541248146
CM77,216362.6062354241
CM8,174094.49833461439
CM9,194772.2388937013
CO1,139514.21950137522
CO10,188455.47242622514
CO11,173575.09425287356
CO12,122855.44835013353
CO13,188942.57035670357
CO14,131336.21185220729
CO15,122942.4595764143
CO16,146202.28542312083
CO2,153876.85564149494
CO3,199715.17375400092
CO4,167117.26360150028
CO5,207406.4312376491
CO6,224629.7729171593
CO7,196920.366096149
CO8,248006.45578231293
CO9,176515.48556577368
CR0,209091.4993938359
CR2,238476.14875174937
CR3,262250.471346795
CR4,180558.13982861955
CR5,297746.43764666445
CR6,324989.3680438449
CR7,174422.31030022466
CR8,309280.3266797863
CR9,12019079.538461538
CT1,190278.58614550458
CT10,186745.79075661572
CT11,131275.87728538565
CT12,144165.8676261043
CT13,195798.92391832767
CT14,166254.37672150476
CT15,204003.7952945908
CT16,136819.7013205282
CT17,110378.45140721196
CT18,189829.06544841887
CT19,131545.65544454707
CT2,193685.9081820829
CT20,143823.6296065446
CT21,213194.2665394402
CT3,218741.7253243913
CT4,252925.65555896805
CT5,205729.98654911268
CT6,167513.6790129611
CT7,165094.88877826766
CT8,145139.08131526326
CT9,132387.39754799908
CV1,112168.80588719637
CV10,116446.64128228129
CV11,130163.32889393215
CV12,113575.04052394597
CV13,215260.44792408065
CV2,98779.3226131093
CV21,124442.47825141366
CV22,168402.863448188
CV23,214673.5391587738
CV3,140032.23166286104
CV31,165251.70261505555
CV32,222225.3986723216
CV33,243726.52905198777
CV34,200862.17601254833
CV35,278691.18721046415
CV36,249706.43972872457
CV37,261648.55628461074
CV4,171091.16351923757
CV47,205597.96516672865
CV5,137763.22348927
CV6,99492.55369678864
CV7,192776.12751620606
CV8,217775.55099113198
CV9,154004.6462682672
CW1,107983.07432505692
CW10,138949.27779905527
CW11,165556.1746602718
CW12,162730.23397194146
CW2,129741.24809798738
CW3,190146.33811055863
CW4,232144.9311153764
CW5,183624.4705195964
CW6,279191.4250252271
CW7,119930.8460556752
CW8,168193.45175464998
CW9,162778.62456095536
DA1,180302.26722898122
DA10,188491.32541943653
DA11,157498.83249490143
DA12,165647.2604912696
DA13,257901.2468707876
DA14,223578.33248212462
DA15,212445.1737384452
DA16,196800.90703646635
DA17,165844.98940505297
DA18,176151.158931083
DA2,215081.8587778459
DA3,244565.53117818292
DA4,219983.450096432
DA5,252087.25834243416
DA6,224970.8789838337
DA7,204658.23684956756
DA8,151913.8365016263
DA9,185950.57491366827
DE1,131926.95210635912
DE11,114765.51717691049
DE12,154403.40169984344
DE13,168578.90745997502
DE14,102790.29258760108
DE15,128400.17610559567
DE21,113990.32032485574
DE22,139511.33820672237
DE23,111942.82502394746
DE24,101182.60286177105
DE3,156910.80854786304
DE4,170752.71025769148
DE45,248299.82288355965
DE5,117986.06893552245
DE55,107004.17694767576
DE56,147733.22422991745
DE6,211956.26546533348
DE65,172215.82058720113
DE7,105300.56107221813
DE72,158722.12016315732
DE73,172886.26243272336
DE74,173595.12329272795
DE75,98413.44075425791
DG16,246364.75
DH1,197654.29295296117
DH11,320000.0
DH12,205000.0
DH2,101406.39664629368
DH3,117634.65207918917
DH4,109981.46937176876
DH5,92683.7761627907
DH6,90481.75609006378
DH7,98170.29038880249
DH8,102528.69858870968
DH9,79932.7954100196
DH99,750000.0
DL1,91327.00041305246
DL10,156291.31834874002
DL11,223616.38764324863
DL12,146830.7276174426
DL13,111279.55523755008
DL14,86471.69606602807
DL15,90439.44247305975
DL16,97931.66737548965
DL17,64677.08303865382
DL18,100000.0
DL2,167568.57412435513
DL3,110939.9597185878
DL4,64733.53078703704
DL5,102051.78671169115
DL6,161386.92845898197
DL7,166842.44014789708
DL8,186225.61391031824
DL9,119389.48736462095
DN1,96179.24528301887
DN10,160576.82781335773
DN11,110551.52987364621
DN12,78392.73209278613
DN14,119926.847115103
DN15,97981.69303269775
DN16,89599.3017954071
DN17,102120.66329173534
DN18,107314.3258388101
DN19,117629.60312899106
DN2,91285.70666494446
DN20,123098.42630413386
DN21,103465.79702394792
DN22,130285.73718647765
DN3,111257.5361328883
DN31,53672.68046875
DN32,66170.54923880268
DN33,106327.3980010953
DN34,78667.29926835025
DN35,88049.4221847567
DN36,137044.95126796776
DN37,122843.2296418863
DN38,135133.94518125552
DN39,122485.8265993266
DN4,107999.30541355904
DN40,82244.07662218131
DN41,131708.3634489866
DN5,100963.41437409504
DN6,91502.95703125
DN7,95279.94208494209
DN8,98169.47263681592
DN9,144826.6760285244
DT1,198878.5746040317
DT10,214049.88524880467
DT11,207902.66570470322
DT2,239694.4851090794
DT3,187339.31996133397
DT4,157247.084149115
DT5,126785.17177055807
DT6,210150.99753577108
DT7,255382.07038043477
DT8,217505.21797451374
DT9,221914.9411828073
DY1,111691.13824604142
DY10,138197.20013020834
DY11,141386.71312846703
DY12,177006.4557734205
DY13,145148.59692170421
DY14,214116.0196531792
DY2,92915.59839965397
DY3,129429.84987425034
DY4,93488.80348078317
DY5,105038.0849318976
DY6,142127.39871695178
DY7,235415.14409317804
DY8,143353.98343178217
DY9,198184.69427337073
E1,373705.02302648564
E10,196393.21509106678
E11,232823.96266913268
E12,174442.68984065767
E13,165536.05980324475
E14,366114.1880006318
E15,249817.79867212125
E16,287799.06753462605
E17,203743.44966529685
E18,272206.4819782062
E1W,406685.57648756664
E2,294239.8263255469
E20,567896.8676975945
E3,272190.1050371767
E4,228521.43443137582
E5,264778.297163244
E6,162171.57497221604
E7,175164.81945087152
E8,345003.28780194273
E9,289516.1007387508
EC1A,690258.305028854
EC1M,557717.2716535433
EC1N,1295174.9205448355
EC1R,565125.9476516634
EC1V,566332.1333085778
EC1Y,899585.9130434783
EC2A,1022198.4935185185
EC2M,3585701.586956522
EC2N,25282369.695652176
EC2P,82500.0
EC2R,16054224.606060605
EC2V,22878886.063829787
EC2Y,485716.43044384866
EC3A,4049832.0707070706
EC3M,22202651.36
EC3N,1449554.6191950464
EC3R,2240587.7491408936
EC3V,9589090.878787879
EC4A,1531806.98409894
EC4M,2478511.852348993
EC4N,10257249.222222222
EC4R,2722227.4852071004
EC4V,625183.0040322581
EC4Y,1691411.7554585154
EN1,206393.94476278973
EN10,248425.2686781609
EN11,201592.17236009732
EN2,258394.78202020202
EN3,172021.06951555732
EN4,340571.7430397079
EN5,311748.7826921886
EN6,315971.2955712452
EN7,252927.2840168244
EN8,178224.34432510886
EN9,212788.6732026144
EX1,177152.55342066957
EX10,242454.76662833046
EX11,247401.36603221085
EX12,184137.2037202381
EX13,212268.9178248784
EX14,171568.0986830397
EX15,168326.23266198853
EX16,171777.588055021
EX17,185069.10727736604
EX18,197944.7405485545
EX19,187678.5428416486
EX2,184137.0661643513
EX20,174856.6654165822
EX21,206552.23333333334
EX22,189605.1473536955
EX23,191946.15748816347
EX24,238510.06215384614
EX3,276705.5250757321
EX30,161000.0
EX31,177851.74309066398
EX32,144368.86328524895
EX33,210686.92572062084
EX34,176403.4692429857
EX35,189980.81044487428
EX36,180543.90019299695
EX37,226854.79054054053
EX38,147318.18944177823
EX39,161757.82763230684
EX4,196108.78516235275
EX5,225602.90512441768
EX6,212058.05467229072
EX7,162486.08345138442
EX8,176132.968136103
EX9,260606.67642160362
FY1,81644.76385281385
FY2,99272.77237596609
FY3,92178.27048962214
FY4,95420.36612021858
FY5,107880.42716276099
FY6,143247.73152582333
FY7,88183.69229310835
FY8,160362.51463942582
GL1,119770.18963553531
GL10,181457.74171506663
GL11,176557.07979139505
GL12,214812.5217958271
GL13,189508.0828292229
GL14,134554.4782676673
GL15,154091.71738625813
GL16,143316.8994966443
GL17,157016.22569524247
GL18,184246.37472834522
GL19,258626.38414400612
GL2,159745.685424419
GL20,175626.97325030077
GL3,160829.5810810811
GL30,116500.0
GL4,143740.88451518165
GL5,177350.10474564697
GL50,221404.90021217344
GL51,168358.36802689248
GL52,207789.8479748772
GL53,263644.3443134198
GL54,300740.6882699518
GL55,347564.07412844035
GL56,288449.51015892177
GL6,261305.6713639081
GL7,258419.33723086433
GL8,259130.57685790365
GL9,274267.2784992785
GR52,345000.0
GU1,328209.8125117298
GU10,425829.9574116188
GU11,175969.21748967146
GU12,183168.82039683976
GU13,199942.43548387097
GU14,199208.0060462575
GU15,283681.9783263095
GU16,249999.20181100088
GU17,216132.9892166836
GU18,266741.56862745096
GU19,223593.39682997117
GU2,257825.90156701658
GU20,432491.87355212355
GU21,260881.34694037147
GU22,314411.04393683025
GU23,391283.96839193994
GU24,352197.79091043235
GU25,790001.0569581281
GU26,325444.86041070963
GU27,340876.3624970991
GU28,392820.16645962733
GU29,306391.44915824913
GU3,385632.56491646776
GU30,307990.23833601474
GU31,311099.51247641013
GU32,274797.6333004926
GU33,289404.3249788792
GU34,282521.41771974164
GU35,214847.5389639844
GU4,324308.4288254119
GU46,220969.58608372626
GU47,214797.1051885455
GU5,495617.1309734513
GU51,278847.4923764844
GU52,256722.06385123782
GU6,332500.58859375
GU7,297127.03255297337
GU8,427811.2582247052
GU9,274350.1882337594
HA0,203584.1001242815
HA1,264460.709023569
HA2,230386.47278911565
HA3,243962.4318687136
HA4,267541.093732434
HA5,331986.9611481589
HA6,419864.4157488987
HA7,363777.87455670105
HA8,259372.21049112882
HA9,289720.59196952864
HD1,97106.05403987408
HD2,116972.23105181748
HD3,119045.33988804363
HD4,102075.79254679718
HD5,100715.24837507583
HD6,116841.27500804116
HD7,114234.36852704258
HD8,159587.01804178848
HD9,153626.42879948913
HG1,188728.51808484248
HG2,227682.51640248505
HG3,251120.2639754278
HG4,184708.2924042334
HG5,221060.58098236777
HP1,221288.82274966413
HP10,322320.1774288058
HP11,230506.80677290837
HP12,175338.74081935894
HP13,194439.95654417836
HP14,300441.11616766464
HP15,283088.97396732634
HP16,402269.9853862213
HP17,318999.42141230067
HP18,307864.2160283495
HP19,164748.3961479396
HP2,184516.1006657127
HP20,163155.60185304336
HP21,160619.00768283385
HP22,308952.891440678
HP23,285293.77393027866
HP27,321946.784650198
HP3,259826.4353310055
HP4,362765.0878352417
HP5,262559.678868857
HP6,383363.97676639084
HP7,365622.03128885204
HP8,552701.3549316055
HP9,623189.0635900188
HR1,179767.54580997344
HR2,151249.04521833028
HR3,221787.0708915145
HR4,153510.35707710826
HR5,172729.19760479042
HR6,159372.94251258633
HR7,169302.53741007193
HR8,181569.68624490412
HR9,193456.24864572048
HU1,159214.67741935485
HU10,154483.01608271108
HU11,127362.58464113831
HU12,113622.70022271715
HU13,128589.57858894035
HU14,212843.24590564653
HU15,154795.53876834715
HU16,141254.39560595324
HU17,145347.7754045875
HU18,113734.43950422978
HU19,78670.2136164897
HU2,86525.70461538462
HU20,166382.38746438746
HU3,54198.56307452977
HU4,88501.5144489972
HU5,75643.59893140296
HU6,92609.31604741281
HU7,101159.63037391899
HU8,76380.30117510518
HU9,66484.73799603852
HX1,83443.12772119966
HX2,103853.37974155898
HX3,122975.8028957529
HX4,135641.76725304464
HX5,112138.88440204127
HX6,125566.93433578538
HX7,138238.69817073172
IG1,199036.68439530497
IG10,284300.7627832364
IG11,179862.4268356491
IG2,212324.20747025122
IG3,196171.90987246102
IG4,251692.1690699351
IG5,243668.8656502242
IG6,222551.28216147024
IG7,340278.1504111322
IG8,297929.61486530775
IG9,295522.6038534521
IP1,132312.56046565506
IP10,263688.34584980237
IP11,149659.35760667903
IP12,215246.01711471705
IP13,234219.02861883037
IP14,163490.8762586251
IP15,300388.6671018277
IP16,153255.4303507047
IP17,209291.75962199311
IP18,276676.12140781403
IP19,172181.1778496362
IP2,123895.35973534972
IP20,165884.7110495847
IP21,190218.82589380158
IP22,175911.78188824662
IP23,202569.0715155204
IP24,129559.12340087406
IP25,146184.01454012623
IP26,151522.92510438414
IP27,119352.74848838443
IP28,179087.05449322937
IP29,249099.65978790485
IP3,145949.1329453605
IP30,218671.43690987123
IP31,208083.97419196265
IP32,166693.50750853244
IP33,180259.14979757086
IP4,144471.38935544825
IP5,177545.544141252
IP6,175434.73625959
IP7,218376.19207076292
IP8,159517.56686735997
IP9,201059.24606345475
KT1,309368.36769287154
KT10,584046.8146415862
KT11,648973.0346599894
KT12,335420.7216134177
KT13,479664.9359927723
KT14,290567.81364275666
KT15,236954.1484742222
KT16,272870.51057094405
KT17,313342.92650653183
KT18,319911.4028542814
KT19,271282.92047752626
KT2,380077.2103541549
KT20,404239.3482199284
KT21,377879.1122362869
KT22,433578.43207405554
KT23,372184.5589028777
KT24,545491.1715388858
KT3,299082.33983097057
KT4,259051.5816072908
KT40,70000.0
KT5,274463.3638578231
KT6,298117.16489450535
KT7,403488.4073940487
KT8,328194.47984071675
KT9,219808.84479812006
L1,182268.53628952077
L10,92199.50914205344
L11,79923.09978809478
L12,111527.00774249673
L13,74622.37337434095
L14,91602.58168083098
L15,115874.02215315962
L16,145451.78819372272
L17,137906.7136962075
L18,172302.3868451464
L19,133551.37852710456
L2,314560.8511764706
L20,68665.79446153846
L21,77570.52893867585
L22,112759.44385964912
L23,162414.69872974962
L24,119152.28648648648
L25,148551.1607535622
L26,109832.39147998531
L27,77216.09922178989
L28,62038.47913446677
L29,218023.7068965517
L3,155725.78743815006
L30,86269.90835343127
L31,132410.57126122608
L32,87923.77643260694
L33,99285.02539859102
L34,129069.44833298819
L35,104597.56073125388
L36,97879.20405953992
L37,202946.4489939167
L38,187402.98407643312
L39,176491.5690189996
L4,57149.821152192606
L40,177499.79261704683
L41,17486.11111111111
L42,31666.666666666668
L43,22999.804347826088
L44,46801.2
L45,90200.0
L46,133333.33333333334
L47,145321.42857142858
L48,94000.0
L5,74918.01148838397
L6,66814.93978932248
L60,184428.57142857142
L61,10000.0
L62,15000.0
L64,150243.75
L65,100000.0
L66,217000.0
L69,2500.0
L7,78185.5624635143
L75,395000.0
L8,639907.7499674436
L9,81635.63081371335
LA1,117720.78094382756
LA10,181126.74579690653
LA11,176217.5871685201
LA12,149984.28877063424
LA13,110113.16153185221
LA14,75066.52774430181
LA15,84995.16111951589
LA16,105654.29555808657
LA17,158441.54947916666
LA18,83879.13787281935
LA19,126425.93632958802
LA2,173803.86833459692
LA20,202250.36434108528
LA21,224618.5886214442
LA22,281481.4961056553
LA23,243443.14621913582
LA3,99636.0924565087
LA4,94769.19646848457
LA5,155371.4947407499
LA6,201896.11237169098
LA7,184849.55607695918
LA8,228745.79443316904
LA9,146733.62950181955
LD1,131668.69481519508
LD2,145236.85354691074
LD3,161237.73399415016
LD4,147076.21757322174
LD5,147665.4296875
LD6,134180.78450363196
LD7,150261.1566731141
LD8,178470.65944482057
LE1,205099.04616225074
LE10,145337.87204439755
LE11,136174.28428311215
LE12,173100.43983429775
LE13,129920.42699571497
LE14,206583.932531156
LE15,214057.92110415036
LE16,194760.98204648678
LE17,213803.09512195122
LE18,119480.90265486726
LE19,156870.07528180355
LE2,142897.95520414907
LE3,119496.87631431909
LE4,111518.46969907568
LE5,125695.02388663968
LE6,155540.78534514582
LE65,185864.9819023569
LE67,136629.81818822204
LE7,193467.23778926517
LE8,172742.66434582553
LE9,148784.88306339842
LL11,116071.77958590629
LL12,151587.85118857265
LL13,129435.52153788022
LL14,102588.26465543336
LL15,148986.36277695716
LL16,125450.91914809702
LL17,156491.1086734694
LL18,96228.64872846595
LL19,104557.49856279115
LL20,143757.76602564103
LL21,130288.73960216998
LL22,120010.90335161486
LL23,124248.03616484441
LL24,146062.0
LL25,125383.60606060606
LL26,123696.67543200601
LL27,143998.02482269504
LL28,143971.47332643712
LL29,114765.50277842094
LL30,134856.7837911588
LL31,152134.1012658228
LL32,146936.4497336884
LL33,114854.1392971246
LL34,109174.66369213609
LL35,193693.234375
LL36,114035.96887686063
LL37,145828.8064516129
LL38,97851.54661016949
LL39,147961.94285714286
LL40,132120.84917617237
LL41,67882.38574181117
LL42,124036.8143767061
LL43,128998.25
LL44,138145.73182957392
LL45,150328.866359447
LL46,121179.46301131419
LL47,115220.60714285714
LL48,99741.76758045291
LL49,124423.96251319957
LL51,127307.15568862275
LL52,155147.9953746531
LL53,155002.13723835247
LL54,100198.88587412587
LL55,111662.6831539133
LL56,129997.7713437268
LL57,125488.95501022495
LL58,175599.70525615435
LL59,153322.32647462277
LL60,116501.1875
LL61,131725.0186157518
LL62,157694.21651785713
LL63,118053.29015544041
LL64,199159.37983425416
LL65,108879.79146221787
LL66,221070.28985507245
LL67,133673.46337817638
LL68,109800.9243697479
LL69,114146.1796875
LL70,195505.35384615386
LL71,121842.79849340866
LL72,140672.15815085158
LL73,180190.10204081633
LL74,145490.7841207349
LL75,131547.58401305057
LL76,154117.67058823528
LL77,127096.12389813908
LL78,158885.98136645963
LN1,135642.55981911285
LN10,171824.5924200062
LN11,130216.50760340632
LN12,100279.56652257445
LN13,128178.2984136486
LN2,131527.37386419956
LN3,139737.8952711067
LN4,128891.58780962984
LN5,116999.2781708672
LN6,129465.46049046321
LN7,141932.60879318079
LN8,140065.9442893401
LN9,135941.32268699774
LR24,1540000.0
LS1,387906.80398406374
LS10,119420.41186822469
LS11,86849.39002436383
LS12,101875.97644625725
LS13,95246.49372472458
LS14,140665.51578734996
LS15,139842.70625692137
LS16,197269.98475330454
LS17,197438.60185522956
LS18,175719.36872505775
LS19,149675.61178614825
LS2,184022.18741058654
LS20,198001.92138096053
LS21,174535.5314174379
LS22,245835.66420118342
LS23,233316.8922934076
LS24,180351.32845010617
LS25,147307.84387241188
LS26,137087.17630236511
LS27,115795.84377231459
LS28,128472.91153865226
LS29,239790.1479101507
LS3,202599.5369595537
LS4,114559.25204691304
LS5,116156.78521225751
LS6,175876.17082721487
LS7,126762.29281553398
LS8,138447.95101113874
LS9,82555.53433973544
LU1,143987.4607164609
LU2,143682.24246006162
LU3,135959.52499585476
LU4,126171.43791308417
LU5,159489.01465328256
LU6,193046.73953397805
LU7,193532.80576112567
M1,242360.31881022203
M11,71281.05158542357
M12,70012.9014510278
M13,104068.46279449499
M14,144121.06869824446
M15,168884.72893666473
M16,135858.06950055086
M17,2515629.1641791044
M18,61795.45181709047
M19,97160.38672768879
M2,2977935.414141414
M20,192717.64374057314
M21,174466.88161311264
M22,123573.0669800235
M23,111391.53877592726
M24,101649.71302957633
M25,130122.00706517424
M26,94904.16526376663
M27,105440.42634648796
M28,148767.91073919108
M29,108437.95782162271
M3,227130.58385665243
M30,104904.92823561947
M31,95064.01467391304
M32,123021.55783421178
M33,175648.63876518983
M34,100438.18085890963
M35,92338.11835122794
M38,61110.47553122988
M4,179572.2138572906
M40,75519.93704280155
M41,147731.17475206117
M43,87304.91852854886
M44,106864.96655610835
M45,132263.1169732002
M46,103654.09021922428
