,Area,Date,Mean,Price,Count
4,AL1,1999,151549.1683816651,162006061,1069
28,AL10,1999,87763.8793774319,45110634,514
52,AL2,1999,135068.5095652174,77664393,575
76,AL3,1999,169197.2256341789,126728722,749
100,AL4,1999,165242.7273809524,138803891,840
124,AL5,1999,212423.29155313352,155918696,734
148,AL6,1999,221908.44488188977,56364745,254
172,AL7,1999,95535.89516129032,59232255,620
196,AL8,1999,150658.320754717,39924455,265
220,AL9,1999,177207.41666666666,38276802,216
244,B1,1999,70448.22916666667,3381515,48
268,B10,1999,39967.51851851852,10791230,270
292,B11,1999,42640.88318584071,24092099,565
316,B12,1999,44536.68831168831,6858650,154
340,B13,1999,84513.08142857143,59159157,700
364,B14,1999,62416.43165467626,43379420,695
388,B15,1999,139730.02066115703,33814665,242
412,B16,1999,76991.66666666667,22173600,288
436,B17,1999,99030.9921875,63379835,640
460,B18,1999,30215.007633587786,3958166,131
484,B19,1999,30903.64197530864,2503195,81
504,B2,1999,104500.0,209000,2
526,B20,1999,57771.961363636365,25419663,440
550,B21,1999,34600.877922077925,13321338,385
574,B23,1999,48331.901775147926,40840457,845
598,B24,1999,63057.11954765751,39032357,619
622,B25,1999,47313.47368421053,13484340,285
646,B26,1999,62277.5490797546,40604962,652
670,B27,1999,58476.65947242206,24384767,417
694,B28,1999,77418.5264847512,48231742,623
718,B29,1999,65173.90105540897,49401817,758
742,B3,1999,101748.25581395348,8750350,86
766,B30,1999,65013.19932998325,38812880,597
790,B31,1999,59594.28617021276,56018629,940
814,B32,1999,57631.415448851774,27605448,479
838,B33,1999,45577.291576673866,21102286,463
862,B34,1999,54250.331896551725,12586077,232
886,B35,1999,46311.20253164557,3658585,79
910,B36,1999,65394.414893617024,30735375,470
934,B37,1999,52392.33827160494,21218897,405
958,B38,1999,66661.56643356643,19065208,286
980,B4,1999,96375.0,2698500,28
1006,B42,1999,57187.94538606403,30366799,531
1030,B43,1999,65366.71702127659,30722357,470
1054,B44,1999,47376.84107142857,26531031,560
1078,B45,1999,98559.39688041594,56868772,577
1102,B46,1999,87546.86507936507,22061810,252
1126,B47,1999,128287.8164556962,20269475,158
1150,B48,1999,104226.53636363636,11464919,110
1174,B49,1999,109891.91351351351,20330004,185
1198,B5,1999,81680.66929133858,10373445,127
1222,B50,1999,105553.28488372093,18155165,172
1246,B6,1999,34944.470198675495,5276615,151
1270,B60,1999,118387.1507936508,59667124,504
1294,B61,1999,93223.77323420074,50154390,538
1318,B62,1999,76036.79203539823,34368630,452
1342,B63,1999,63966.8013136289,38955782,609
1366,B64,1999,59750.37184115523,16550853,277
1390,B65,1999,51144.50299401198,17082264,334
1414,B66,1999,43754.117647058825,10413480,238
1438,B67,1999,47841.36546184739,23825000,498
1462,B68,1999,54860.59645232816,24742129,451
1486,B69,1999,43357.233695652176,15955462,368
1510,B7,1999,44295.275862068964,1284563,29
1534,B70,1999,43158.030303030304,11393720,264
1558,B71,1999,54246.475543478264,19962703,368
1582,B72,1999,109543.14285714286,23004060,210
1606,B73,1999,100750.04746835443,63674030,632
1630,B74,1999,142417.96226415093,105674128,742
1654,B75,1999,103885.94556451614,51527429,496
1678,B76,1999,101954.83048433048,71572291,702
1702,B77,1999,69750.8121263877,81678201,1171
1726,B78,1999,74710.84831460674,39895593,534
1750,B79,1999,83209.14419475655,44433683,534
1774,B8,1999,38428.181222707426,17600107,458
1798,B80,1999,96738.17333333334,14510726,150
1822,B9,1999,44352.9009009009,14769516,333
1846,B90,1999,111323.17909090909,122455497,1100
1870,B91,1999,152201.8503816794,99692212,655
1894,B92,1999,93663.462173315,68093337,727
1918,B93,1999,161355.29587155965,70350909,436
1942,B94,1999,182089.5,27313425,150
1966,B95,1999,150542.37762237762,21527560,143
1990,B96,1999,111896.49122807017,12756200,114
2014,B97,1999,92774.74082840237,78394656,845
2038,B98,1999,65563.97360084478,62089083,947
2062,BA1,1999,122363.69330855018,131663334,1076
2086,BA10,1999,109039.2523364486,11667200,107
2110,BA11,1999,75753.26759061834,71056565,938
2134,BA12,1999,93852.86386768447,73768351,786
2158,BA13,1999,76341.4208,47713388,625
